id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	occurrenceRemarks	eventID	eventDate	habitat	sampleSizeValue	sampleSizeUnit	samplingEffort	continent	country	countryCode	stateProvince	locality	verbatimElevation	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus
urn:ncf:bvu:atr:frogs:Andiparai:1	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:1	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	8	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest_stream	55	minutes	7 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Indirana brachytarsus	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indirana brachytarsus	Animalia	Chordata	Amphibia	Anura	Ranixalidae	Indirana
urn:ncf:bvu:atr:frogs:Andiparai:2	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:2	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:stream	55	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Indosylvirana sreeni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana sreeni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
urn:ncf:bvu:atr:frogs:Andiparai:3	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:3	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	30	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest_stream	55	minutes	6 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Micrixalus nelliyampathi	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Micrixalus nelliyampathi	Animalia	Chordata	Amphibia	Anura	Micrixalidae	Micrixalus
urn:ncf:bvu:atr:frogs:Andiparai:4	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:4	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	2	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest	55	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Micrixalus silvaticus	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Micrixalus silvaticus	Animalia	Chordata	Amphibia	Anura	Micrixalidae	Micrixalus
urn:ncf:bvu:atr:frogs:Andiparai:5	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:5	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	5	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:stream	55	minutes	4 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Micrixalus sp2	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Micrixalus	Animalia	Chordata	Amphibia	Anura	Micrixalidae	Micrixalus
urn:ncf:bvu:atr:frogs:Andiparai:6	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:6	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	5	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest_stream	55	minutes	5 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Nyctibatrachus anamallaiensis	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus anamallaiensis	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Andiparai:7	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:7	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	Aquatic	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:stream	55	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Nyctibatrachus cf deveni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus deveni	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Andiparai:8	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:8	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	10	present	Aquatic	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:stream	55	minutes	5 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Nyctibatrachus poocha	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus poocha	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Andiparai:9	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:9	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	2	present	Arboreal	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest	55	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Raorchestes cf flaviventris	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes flaviventris	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Andiparai:10	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:10	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	5	present	Arboreal	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest_stream	55	minutes	4 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Raorchestes cf kaikatti	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes kaikatti	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Andiparai:11	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:11	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	11	present	Arboreal	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest_stream	55	minutes	5 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Raorchestes chlorosomma	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes chlorosomma	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Andiparai:12	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:12	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	18	present	Arboreal	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest_stream	55	minutes	8 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Raorchestes sushili	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes sushili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Andiparai:13	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:13	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	4	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest	55	minutes	3 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Sallywalkerana phrynoderma	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Walkerana phrynoderma	Animalia	Chordata	Amphibia	Anura	Ranixalidae	Walkerana
urn:ncf:bvu:atr:frogs:Andiparai:14	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Andiparai:14	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	Arboreal	urn:ncf:bvu:atr:frogs:Andiparai	2018-06-20/2018-09-22	habitat:rainforest	55	minutes	3 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Andiparai	1340	terrain:slope_medium	10.39528	76.9921	WGS84	Uperodon montanus	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Uperodon montanus	Animalia	Chordata	Amphibia	Anura	Microhylidae	Uperodon
urn:ncf:bvu:atr:frogs:Black Bridge:15	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:15	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:rainforest	50	minutes	3 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Clinotarsus curtipes	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Clinotarsus curtipes	Animalia	Chordata	Amphibia	Anura	Ranidae	Clinotarsus
urn:ncf:bvu:atr:frogs:Black Bridge:16	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:16	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:stream	50	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Duttaphrynus melanostictus	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Duttaphrynus melanostictus	Animalia	Chordata	Amphibia	Anura	Bufonidae	Duttaphrynus
urn:ncf:bvu:atr:frogs:Black Bridge:17	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:17	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:rainforest_stream	50	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Indosylvirana doni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana doni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
urn:ncf:bvu:atr:frogs:Black Bridge:18	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:18	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:rainforest	50	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Indosylvirana sreeni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana sreeni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
urn:ncf:bvu:atr:frogs:Black Bridge:19	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:19	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	29	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:rainforest_stream	50	minutes	5 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Micrixalus nelliyampathi	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Micrixalus nelliyampathi	Animalia	Chordata	Amphibia	Anura	Micrixalidae	Micrixalus
urn:ncf:bvu:atr:frogs:Black Bridge:20	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:20	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	8	present	Aquatic	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:stream	50	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Nyctibatrachus acanthodermis	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus acanthodermis	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Black Bridge:21	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:21	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	SemiAquatic	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:stream	50	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Nyctibatrachus anamallaiensis	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus anamallaiensis	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Black Bridge:22	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:22	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	Aquatic	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:stream	50	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Nyctibatrachus cf deveni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus deveni	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Black Bridge:23	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:23	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	Aquatic	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:stream	50	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Nyctibatrachus poocha	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Nyctibatrachus poocha	Animalia	Chordata	Amphibia	Anura	Nyctibatrachidae	Nyctibatrachus
urn:ncf:bvu:atr:frogs:Black Bridge:24	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:24	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	Arboreal	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:rainforest	50	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Raorchestes anili	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes anili	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Black Bridge:25	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:25	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	Arboreal	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:rainforest	50	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Raorchestes ochlandrae	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes ochlandrae	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Black Bridge:26	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Black Bridge:26	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	Arboreal	urn:ncf:bvu:atr:frogs:Black Bridge	2018-06-20/2018-09-22	habitat:stream	50	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Black Bridge	910	terrain:slope_low	10.30655	76.872435	WGS84	Raorchestes ponmudi	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Raorchestes ponmudi	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Raorchestes
urn:ncf:bvu:atr:frogs:Candura:27	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Candura:27	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	15	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Candura	2018-06-20/2018-09-22	habitat:rainforest_stream	45	minutes	6 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Candura	931	terrain:slopy	10.31079	76.83391	WGS84	Clinotarsus curtipes	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Clinotarsus curtipes	Animalia	Chordata	Amphibia	Anura	Ranidae	Clinotarsus
urn:ncf:bvu:atr:frogs:Candura:28	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Candura:28	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	1	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Candura	2018-06-20/2018-09-22	habitat:stream	45	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Candura	931	terrain:slopy	10.31079	76.83391	WGS84	Indirana brachytarsus	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indirana brachytarsus	Animalia	Chordata	Amphibia	Anura	Ranixalidae	Indirana
urn:ncf:bvu:atr:frogs:Candura:29	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Candura:29	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	3	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Candura	2018-06-20/2018-09-22	habitat:rainforest_stream	45	minutes	2 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Candura	931	terrain:slopy	10.31079	76.83391	WGS84	Indirana semipalmata	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indirana semipalmata	Animalia	Chordata	Amphibia	Anura	Ranixalidae	Indirana
urn:ncf:bvu:atr:frogs:Candura:30	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Candura:30	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	2	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Candura	2018-06-20/2018-09-22	habitat:rainforest	45	minutes	1 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Candura	931	terrain:slopy	10.31079	76.83391	WGS84	Indosylvirana doni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana doni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
urn:ncf:bvu:atr:frogs:Candura:31	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:bvu:atr:frogs:Candura:31	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	17	present	Terrestrial_LeafLitter	urn:ncf:bvu:atr:frogs:Candura	2018-06-20/2018-09-22	habitat:rainforest_stream	45	minutes	8 transects of c.25 m length	Asia	India	IN	Tamil Nadu	Candura	931	terrain:slopy	10.31079	76.83391	WGS84	Indosylvirana sreeni	Vijay Karthick	https://orcid.org/0000-0001-6023-3955	Peer-reviewed publications of checklists and species descriptions from the Western Ghats	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Indosylvirana sreeni	Animalia	Chordata	Amphibia	Anura	Ranidae	Indosylvirana
