id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	eventDate	eventTime	samplingProtocol	continent	country	countryCode	stateProvince	locality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:frugivory_predation:2017_18:trees:22	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:22	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.35041	76.9136	WGS84	10	Canarium strictum	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Canarium strictum	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Burseraceae	Canarium	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:23	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:23	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.35018	76.91352	WGS84	10	Canarium strictum	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Canarium strictum	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Burseraceae	Canarium	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:24	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:24	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.34981	76.91333	WGS84	10	Heynea trijuga	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Heynea trijuga	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Heynea	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:25	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:25	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.35	76.91342	WGS84	10	Myristica dactyloides	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Myristica beddomei	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Myristicaceae	Myristica	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:26	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:26	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.34986	76.91325	WGS84	10	Canarium strictum	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Canarium strictum	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Burseraceae	Canarium	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:27	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:27	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.34955	76.91297	WGS84	10	Myristica dactyloides	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Myristica beddomei	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Myristicaceae	Myristica	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:28	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:28	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.34928	76.91276	WGS84	10	Myristica dactyloides	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Myristica beddomei	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Myristicaceae	Myristica	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:29	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:29	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.3491	76.91246	WGS84	10	Myristica dactyloides	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Myristica beddomei	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Myristicaceae	Myristica	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:30	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:30	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.34932	76.91185	WGS84	10	Myristica dactyloides	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Myristica beddomei	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Myristicaceae	Myristica	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:31	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:31	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.34921	76.91067	WGS84	10	Myristica dactyloides	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Myristica beddomei	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Myristicaceae	Myristica	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:32	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:32	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.35237	76.91523	WGS84	10	Canarium strictum	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Canarium strictum	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Burseraceae	Canarium	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:33	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:33	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.35235	76.91519	WGS84	10	Heynea trijuga	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Heynea trijuga	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Heynea	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:34	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:34	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.353	76.91562	WGS84	10	Myristica dactyloides	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Myristica beddomei	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Myristicaceae	Myristica	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:35	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:35	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.35327	76.91591	WGS84	10	Heynea trijuga	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Heynea trijuga	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Heynea	NA
urn:ncf:arp:frugivory_predation:2017_18:trees:36	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:frugivory_predation:2017_18:trees:36	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	1	present	2017-11/2018-05		ad hoc observation	Asia	India	IN	Tamil Nadu	Anamalai Tiger Reserve	10.35336	76.91596	WGS84	10	Heynea trijuga	Abhishek Gopal | R. Rajesh | G. Moorthi | T. Sundarraj | Vanidas | Manickraj | Vijay	0000-0002-3020-4122 | 0009-0007-2666-8956 | 0000-0002-0174-9895 | 0000-0002-3546-4417	GAMBLE, J. S. and FISCHER, C. E. C. 1935. Flora of the Presidency of Madras, Parts I to XI. Secretary of State for India, London | PASCAL, J. P., and RAMESH, B. R. 1997. A field key to the trees and lianas of the evergreen forests of the Western Ghats (India). Institut Français de Pondichéry, Pondicherry, India	Identified by direct observation or examination of field-collected specimens and using references listed in identificationReferences	Heynea trijuga	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Heynea	NA
