"group","old_code","osuri_code","current_code","original_name","original_fullname","original_family","GBIFname","key","matchType","confidence","status","rank","kingdom","phylum","class","order","family","genus","species","canonicalName","authorship","scientificName"
"treeregen","Fic tal","Fic tal","Fic tal","Ficus talbotii","Ficus talbotii King ","Moraceae","Ficus talbotii King",5569748,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus talbotii","Ficus talbotii","King","Ficus talbotii"
"treeregen","Fic vir","Fic vir","Fic vir","Ficus virens","Ficus virens Ait.","Moraceae","Ficus virens W.T.Aiton",8292438,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus virens","Ficus virens","W.T.Aiton","Ficus virens"
"treeregen","Fil dec","NA","Fil dec","Filicium decipiens","Filicium decipiens (Wt. & Arn.)  Thw. ","Sapindaceae","Filicium decipiens (Wight & Arn.) Thwaites",3189977,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Filicium","Filicium decipiens","Filicium decipiens","(Wight & Arn.) Thwaites","Filicium decipiens"
"treeregen","Flo mon","NA","Fla mon","Flacourtia montana","Flacourtia montana Graham  ","Salicaceae","Flacourtia montana J.Graham",5603911,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Flacourtia","Flacourtia montana","Flacourtia montana","J.Graham","Flacourtia montana"
"treeregen","Gar gum","Gar gum","Gar gum","Garcinia gummi-gutta","Garcinia gummi-gutta (L.)Robs.  ","Clusiaceae","Garcinia gummi-gutta (L.) N.Robson",7330311,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Clusiaceae","Garcinia","Garcinia gummi-gutta","Garcinia gummi-gutta","(L.) N.Robson","Garcinia gummi-gutta"
"treeregen","Gar mor","Gar mor","Gar mor","Garcinia morella","Garcinia morella (Gaertn.) Desr. ","Clusiaceae","Garcinia morella (Gaertn.) Desr.",7624454,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Clusiaceae","Garcinia","Garcinia morella","Garcinia morella","(Gaertn.) Desr.","Garcinia morella"
"treeregen","Gar tal","Gar tal","Gar tal","Garcinia talbotii","Garcinia talbotii Raiz. ex Sant.   ","Clusiaceae","Garcinia talbotii Raizada",3712560,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Clusiaceae","Garcinia","Garcinia talbotii","Garcinia talbotii","Raizada","Garcinia talbotii"
"treeregen","Glo ell","Glo ell","Glo ell","Glochidion ellipticum","Glochidion ellipticum Wt. ","Phyllanthaceae","Glochidion ellipticum Wight",3080441,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Phyllanthus","Phyllanthus assamicus","Glochidion ellipticum","Wight","Phyllanthus assamicus"
"treeregen","Gly pen","Gly pen","Gly pen","Glycosmis pentaphylla","Glycosmis pentaphylla (Retz.) Corrêa","Rutaceae","Glycosmis pentaphylla (Retz.) Corrêa",8241662,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Glycosmis","Glycosmis pentaphylla","Glycosmis pentaphylla","(Retz.) Corrêa","Glycosmis pentaphylla"
"treeregen","Gom cor","Gom cor","Gom cor","Gomphandra coriacea","Gomphondra coriacea Wt.","Stemonuraceae","Gomphandra coriacea Wight",3596893,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Aquifoliales","Stemonuraceae","Gomphandra","Gomphandra coriacea","Gomphandra coriacea","Wight","Gomphandra coriacea"
"treeregen","Har arb","Har arb","Har arb","Harpullia arborea","Harpullia arborea (Blanco) Radlk. ","Sapindaceae","Harpullia arborea (Blanco) Radlk.",3190016,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Harpullia","Harpullia arborea","Harpullia arborea","(Blanco) Radlk.","Harpullia arborea"
"treeregen","Her pop","Her pap","Her pap","Heritiera papilio","Heritiera papilio Bedd.","Malvaceae","Heritiera papilio Bedd.",8293474,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Heritiera","Heritiera papilio","Heritiera papilio","Bedd.","Heritiera papilio"
"treeregen","Hol nig","Hol nig","Hol nig","Holigarna nigra","Holigarna nigra Bourd.  ","Anacardiaceae","Holigarna nigra Bourd.",3661556,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Holigarna","Holigarna nigra","Holigarna nigra","Bourd.","Holigarna nigra"
"treeregen","Hop par","NA","Hop par","Hopea parviflora","Hopea parviflora Bedd. ","Dipterocarpaceae","Hopea parviflora Bedd.",5669214,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Hopea","Hopea parviflora","Hopea parviflora","Bedd.","Hopea parviflora"
"treeregen","Hyd alp","Hyd alp","Hyd alp","Hydnocarpus alpinus","Hydnocarpus alpina Wt.","Achariaceae","Hydnocarpus alpinus Wight",4930795,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Achariaceae","Hydnocarpus","Hydnocarpus alpinus","Hydnocarpus alpinus","Wight","Hydnocarpus alpinus"
"treeregen","Hyd pen","Hyd pen","Hyd pen","Hydnocarpus pentandrus","Hydnocarpus pentandra (Buch.-Ham.) Oken  ","Achariaceae","Hydnocarpus pentandrus (Buch.-Ham.) Oken",3877971,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Achariaceae","Hydnocarpus","Hydnocarpus pentandrus","Hydnocarpus pentandrus","(Buch.-Ham.) Oken","Hydnocarpus pentandrus"
"treeregen","Iso lan","Iso lan","Iso lan","Isonandra lanceolata","Isonandra lanceolata Wt. ","Sapotaceae","Isonandra lanceolata Wight",2886491,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","Isonandra","Isonandra lanceolata","Isonandra lanceolata","Wight","Isonandra lanceolata"
"treeregen","Kne att","Kne att","Kne att","Knema attenuata","Knema attenuata (Wall. ex Hook.f. & Thoms.) Warb.  ","Myristicaceae","Knema attenuata (Hook.fil. & Thomson) Warb.",3743700,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Myristicaceae","Knema","Knema attenuata","Knema attenuata","(Hook.fil. & Thomson) Warb.","Knema attenuata"
"treeregen","Lee ind","Lee ind","Lee ind","Leea indica","Leea indica (Burm.fil.) Merr.","Vitaceae","Leea indica (Burm.fil.) Merr.",4160336,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","Leea","Leea indica","Leea indica","(Burm.fil.) Merr.","Leea indica"
"treeregen","Lep dec","Lep def","Lep def","Lepisanthes deficiens","Lepisanthus decipiens (Wt. &Arn.) Thw.","Sapindaceae","Lepisanthes deficiens (Wight & Arn.) Radlk.",3785162,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Lepisanthes","Lepisanthes tetraphylla","Lepisanthes deficiens","(Wight & Arn.) Radlk.","Lepisanthes tetraphylla"
"treeregen","Lit bou","Lit bou","Lit bou","Litsea bourdillonii","Litsea bourdillonii Gamble","Lauraceae","Litsea bourdillonii Gamble",4178396,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Litsea","Litsea bourdillonii","Litsea bourdillonii","Gamble","Litsea bourdillonii"
"treeregen","Lit dec","NA","Lit gha","Litsea ghatica","Litsea ghatica Saldanha","Lauraceae","Litsea ghatica Saldanha",8411944,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Litsea","Litsea ghatica","Litsea ghatica","Saldanha","Litsea ghatica"
"treeregen","Lit flo","Lit flo","Lit flo","Litsea floribunda","Litsea floribunda (Blume) Gamble  ","Lauraceae","Litsea floribunda (Blume) Gamble",4176629,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Litsea","Litsea floribunda","Litsea floribunda","(Blume) Gamble","Litsea floribunda"
"treeregen","Lit gla","Lit ole","Lit nig","Litsea nigrescens","Litsea glabrata (Wall.ex Nees) Hook.","Lauraceae","Litsea nigrescens Gamble",4182105,"EXACT",100,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Litsea","Litsea nigrescens","Litsea nigrescens","Gamble","Litsea nigrescens"
"treeregen","Lit mys","Lit mys","Lit mys","Litsea mysorensis","Litsea mysorensis Gamble","Lauraceae","Litsea mysorensis Gamble",4182224,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Litsea","Litsea mysorensis","Litsea mysorensis","Gamble","Litsea mysorensis"
"treeregen","Lit sp","Lit sp.","Lit sp.","Litsea sp.","Litsea sp.","Lauraceae","Litsea Lam.",3033976,"HIGHERRANK",94,"ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Litsea",,"Litsea","Lam.","Litsea"
"treeregen","Lit sp_1","Lit sp_1","Lit sp_1","Litsea sp_1","Litsea sp_1","Lauraceae","Litsea Lam.",3033976,"HIGHERRANK",94,"ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Litsea",,"Litsea","Lam.","Litsea"
"treeregen","Mac pel","Mac pel","Mac pel","Macaranga peltata","Macaranga peltata (Roxb.) Muell.-Arg. ","Euphorbiaceae","Macaranga peltata (Roxb.) Müll.Arg.",3074300,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Macaranga","Macaranga peltata","Macaranga peltata","(Roxb.) Müll.Arg.","Macaranga peltata"
"treeregen","Mae emi","Mae emi","Mae emi","Maesopsis eminii","Maesopsis eminii Engl.","Rhamnaceae","Maesopsis eminii Engl.",3039521,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","Maesopsis","Maesopsis eminii","Maesopsis eminii","Engl.","Maesopsis eminii"
"treeregen","Mae ind","Mae ind","Mae ind","Maesa indica","Maesa indica (Roxb.) DC","Primulaceae","Maesa indica (Roxb.) A.DC.",7736989,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Maesa","Maesa indica","Maesa indica","(Roxb.) A.DC.","Maesa indica"
"treeregen","Mal phi","Mal phi","Mal phi","Mallotus philippensis","Mallotus philippensis (Lam.) Muell.-Arg. ","Euphorbiaceae","Mallotus philippensis (Lam.) Müll.Arg.",5378605,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Mallotus","Mallotus philippensis","Mallotus philippensis","(Lam.) Müll.Arg.","Mallotus philippensis"
"treeregen","Mal ste","Mal res","Mal res","Mallotus resinosus","Mallotus stenanthus Muell.-Arg.","Euphorbiaceae","Mallotus resinosus (Blanco) Merr.",5378500,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Mallotus","Mallotus resinosus","Mallotus resinosus","(Blanco) Merr.","Mallotus resinosus"
"treeregen","Mal tet","Mal tet","Mal tet","Mallotus tetracoccus","Mallotus tetrococcus (Roxb.) Kurz","Euphorbiaceae","Mallotus tetracoccus (Roxb.) Kurz",5378538,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Mallotus","Mallotus tetracoccus","Mallotus tetracoccus","(Roxb.) Kurz","Mallotus tetracoccus"
"treeregen","Man ind","Man ind","Man ind","Mangifera indica","Mangifera indica L. ","Anacardiaceae","Mangifera indica L.",3190638,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Mangifera","Mangifera indica","Mangifera indica","L.","Mangifera indica"
"treeregen","Mar ind","NA","Mar ind","Margaritaria indica","Margaritaria indica (Dalz.)Airy Shaw ","Phyllanthaceae","Margaritaria indica (Dalzell) Airy Shaw",5383240,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Margaritaria","Margaritaria indica","Margaritaria indica","(Dalzell) Airy Shaw","Margaritaria indica"
"treeregen","Mas arb","Mas arb","Mas arb","Mastixia arborea","Mastixia arborea (Wight) Bedd.  ","Cornaceae","Mastixia arborea (Wight) C.B.Clarke",7322079,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cornales","Nyssaceae","Mastixia","Mastixia arborea","Mastixia arborea","(Wight) C.B.Clarke","Mastixia arborea"
"treeregen","Mei pan","Mei pan","Mei pan","Meiogyne pannosa","Meiogyne pannosa (Dalz.) Sinclair ","Annonaceae","Meiogyne pannosa (Dalzell) J.Sinclair",3158404,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","Meiogyne","Meiogyne pannosa","Meiogyne pannosa","(Dalzell) J.Sinclair","Meiogyne pannosa"
"treeregen","Mel pin arn","Mel pin arn","Mel pin","Meliosma pinnata","Meliosma pinnata (Roxb.) Walp. subsp. arnottiana (Walp.) Beus. ","Sabiaceae","Meliosma pinnata (Roxb.) Maxim.",7269655,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Proteales","Sabiaceae","Meliosma","Meliosma pinnata","Meliosma pinnata","(Roxb.) Maxim.","Meliosma pinnata"
"treeregen","Mel sim","Mel sim","Mel sim","Meliosma simplicifolia","Meliosma simplicifolia (Roxb.) Walp.","Sabiaceae","Meliosma simplicifolia (Roxb.) Walp.",7269667,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Proteales","Sabiaceae","Meliosma","Meliosma simplicifolia","Meliosma simplicifolia","(Roxb.) Walp.","Meliosma simplicifolia"
"treeregen","Mem sis","NA","Mem sis","Memecylon sisparense","Memecylon sisparense Gamble","Melastomataceae","Memecylon sisparense Gamble",3863986,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","Memecylon","Memecylon sisparense","Memecylon sisparense","Gamble","Memecylon sisparense"
"treeregen","Mes fer","Mes fer","Mes fer","Mesua ferrea","Mesua ferrea L. ","Calophyllaceae","Mesua ferrea L.",7330039,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Calophyllaceae","Mesua","Mesua ferrea","Mesua ferrea","L.","Mesua ferrea"
"treeregen","Mic cha","Mic cha","Mag cha","Magnolia champaca","Michaelia champaca L.","Magnoliaceae","Magnolia champaca (L.) Baill. ex Pierre",3153099,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Magnoliaceae","Magnolia","Magnolia champaca","Magnolia champaca","(L.) Baill. ex Pierre","Magnolia champaca"
"treeregen","Mil wig","Mil wig","Mil wig","Miliusa wightiana","Miliusa wightiana Hook.f. & Thomson","Annonaceae","Miliusa wightiana Hook.f. & Thomson",3156575,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","Miliusa","Miliusa wightiana","Miliusa wightiana","Hook.f. & Thomson","Miliusa wightiana"
"treeregen","Mur pan","Mur pan","Mur pan","Murraya paniculata","Murraya paniculata (L.) Jacq.","Rutaceae","Murraya paniculata (L.) Jacq.",8190743,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Murraya","Murraya paniculata","Murraya paniculata","(L.) Jacq.","Murraya paniculata"
"treeregen","Myr dac","Myr dac","Myr bed","Myristica beddomei","Myristica dactyloides Gaertn. ","Myristicaceae","Myristica beddomei King",7333695,"EDITED",,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Myristicaceae","Myristica","Myristica beddomei","Myristica beddomei","King","Myristica beddomei"
"treeregen","Neo scr","Neo scr","Neo scr","Neolitsea scrobiculata","Neolitsea scrobiculata (Meisner) Gamble","Lauraceae","Neolitsea scrobiculata (Meisn.) Gamble",4179253,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Neolitsea","Neolitsea pallens","Neolitsea scrobiculata","(Meisn.) Gamble","Neolitsea pallens"
"treeregen","Neo zey","Neo zey","Neo cas","Neolitsea cassia","Neolitsea zeylanica (Nees) Merr.","Lauraceae","Neolitsea cassia (L.) Kosterm.",4180148,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Neolitsea","Neolitsea cassia","Neolitsea cassia","(L.) Kosterm.","Neolitsea cassia"
"treeregen","Not bed","Not bed","Not bed","Nothopegia beddomei","Nothopegia beddomi Gamble","Anacardiaceae","Nothopegia beddomei Gamble",7321636,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Nothopegia","Nothopegia beddomei","Nothopegia beddomei","Gamble","Nothopegia beddomei"
"treeregen","Not rac","Not rac","Not rac","Nothopegia racemosa","Nothopegia racemosa (Dalz.) Ramam. ","Anacardiaceae","Nothopegia racemosa (Dalzell) Ramamoorthy",7321616,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Nothopegia","Nothopegia castaneifolia","Nothopegia racemosa","(Dalzell) Ramamoorthy","Nothopegia castaneifolia"
"treeregen","Ole dio","Ole dio","Ole dio","Olea dioica","Olea dioica Roxb.","Oleaceae","Olea dioica Roxb.",7325912,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","Olea","Olea dioica","Olea dioica","Roxb.","Olea dioica"
"treeregen","Ore int","Ore int","Ore int","Oreocnide integrifolia","Oreocnide integrifolia (Gaudich.) Miq. ","Urticaceae","Oreocnide integrifolia (Gaudich.) Miq.",7300622,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Oreocnide","Oreocnide integrifolia","Oreocnide integrifolia","(Gaudich.) Miq.","Oreocnide integrifolia"
"treeregen","Orm tra","Orm tra","Orm tra","Ormosia travancorica","Ormosia travancorica Bedd.  ","Fabaceae","Ormosia travancorica Bedd.",5355445,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ormosia","Ormosia travancorica","Ormosia travancorica","Bedd.","Ormosia travancorica"
"treeregen","Oro ery","NA","Oro ery","Orophea erythrocarpa","Orophea erythrocarpa Bedd.  ","Annonaceae","Orophea erythrocarpa Bedd.",3157947,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","Orophea","Orophea erythrocarpa","Orophea erythrocarpa","Bedd.","Orophea erythrocarpa"
"treeregen","Oto sti","NA","Oto sti","Otonephelium stipulaceum","Otonephelium stipulaceum (Bedd.) Radlk.  ","Sapindaceae","Otonephelium stipulaceum (Bedd.) Radlk.",3786294,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Otonephelium","Otonephelium stipulaceum","Otonephelium stipulaceum","(Bedd.) Radlk.","Otonephelium stipulaceum"
"treeregen","Pal bou","Pal rav","Pal rav","Palaquium ravii","Palaquium bourdillonii Brandis","Sapotaceae","Palaquium ravii Sasidh. & Vink",2886647,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","Palaquium","Palaquium ravii","Palaquium ravii","Sasidh. & Vink","Palaquium ravii"
"treeregen","Pal ell","Pal ell","Pal ell","Palaquium ellipticum","Palaquium ellipticum (Dalz.)Baillon ","Sapotaceae","Palaquium ellipticum (Dalzell) Baill.",2886731,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","Palaquium","Palaquium ellipticum","Palaquium ellipticum","(Dalzell) Baill.","Palaquium ellipticum"
"treeregen","Per mac","Per mac","Per mac","Persea macrantha","Persea macrantha (Nees) Kosterm. ","Lauraceae","Persea macrantha (Nees) Kosterm.",4180895,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Machilus","Machilus macranthus","Persea macrantha","(Nees) Kosterm.","Machilus macranthus"
"treeregen","Pho lan","Oco lan","Oco lan","Ocotea lancifolia","Phoebe lanceolata Nees ","Lauraceae","Ocotea lancifolia (Schott) Mez",4179892,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Ocotea","Ocotea lancifolia","Ocotea lancifolia","(Schott) Mez","Ocotea lancifolia"
"treeregen","Pho pan","Pho pan","Pho pan","Phoebe paniculata","Phoebe paniculata Nees","Lauraceae","Phoebe paniculata (Nees) Nees",5686154,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Phoebe","Phoebe cathia","Phoebe paniculata","(Nees) Nees","Phoebe cathia"
"treeregen","Pod wal","Nag wal","Nag wal","Nageia wallichiana","Nageia wallichiana (Presl) Kuntze","Podocarpaceae","Nageia wallichiana (Presl) Kuntze",2687771,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Pinopsida","Pinales","Podocarpaceae","Nageia","Nageia wallichiana","Nageia wallichiana","(Presl) Kuntze","Nageia wallichiana"
"treeregen","Pol fra","NA","Mon fra","Monoon fragrans","Polyalthia fragrans (Dalz.) Bedd. ","Annonaceae","Monoon fragrans (Dalzell) B.Xue & R.M.K.Saunders",10977892,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","Polyalthia","Polyalthia fragrans","Monoon fragrans","(Dalzell) B.Xue & R.M.K.Saunders","Polyalthia fragrans"
"treeregen","Pru cey","Pru cey","Pru cey","Prunus ceylanica","Prunus ceylanica (Wight) Miq. ","Rosaceae","Prunus ceylanica (Wight) Miq.",3023388,"EXACT",98,"SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Pygeum","Pygeum ceylanicum","Prunus ceylanica","(Wight) Miq.","Pygeum ceylanicum"
"treeregen","Pse ana","Pse ana","Phy ana","Phyllanthus anamalayanus","Pseudoglochidion anamalayanum Gamble","Phyllanthaceae","Phyllanthus anamalayanus (Gamble) G.L.Webster",5382317,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Phyllanthus","Phyllanthus anamalayanus","Phyllanthus anamalayanus","(Gamble) G.L.Webster","Phyllanthus anamalayanus"
"treeregen","Psy glo","Psy glo","Psy glo","Psychotria globicephala","Psychotria globicephala Gamble","Rubiaceae","Psychotria globicephala Gamble",2923520,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Psychotria","Psychotria globicephala","Psychotria globicephala","Gamble","Psychotria globicephala"
"treeregen","Psy sp.","Psy sp.","Psy sp.","Psychotria sp.",,"Rubiaceae","Psychotria L.",2919963,"HIGHERRANK",94,"ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Psychotria",,"Psychotria","L.","Psychotria"
"treeregen","Rap wig","Rap wig","Myr wig","Myrsine wightiana","Rapanea wightiana (Wall. ex DC) Mez.","Primulaceae","Myrsine wightiana Wall.",3719191,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Myrsine","Myrsine wightiana","Myrsine wightiana","Wall.","Myrsine wightiana"
"treeregen","Rei ana","Rei ana","Rei ana","Reinwardtiodendron anamalaiense","Reinwardtiodendron anamallayanum (Bedd.) Saldanha ","Meliaceae","Reinwardtiodendron anamalaiense (Bedd.) Mabb.",3851637,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Reinwardtiodendron","Reinwardtiodendron anamalaiense","Reinwardtiodendron anamalaiense","(Bedd.) Mabb.","Reinwardtiodendron anamalaiense"
"treeregen","Sco cre","Sco cre","Sco cre","Scolopia crenata","Scolopia crenata (Wt. & Arn.)","Salicaceae","Scolopia crenata (Wight & Arn.) Clos",7274178,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Scolopia","Scolopia crenata","Scolopia crenata","(Wight & Arn.) Clos","Scolopia crenata"
"treeregen","Sem tra","Sem tra","Sem tra","Semecarpus travancorica","Semecarpus travancorica Bedd.","Anacardiaceae","Semecarpus travancorica Bedd.",3662675,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Semecarpus","Semecarpus travancorica","Semecarpus travancorica","Bedd.","Semecarpus travancorica"
"treeregen","Spa com","Spa cam","Spa cam","Spathodea campanulata","Spathodea campanulata Beauv.","Bignoniaceae","Spathodea campanulata Beauv.",3172574,"EXACT",97,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","Spathodea","Spathodea campanulata","Spathodea campanulata","Beauv.","Spathodea campanulata"
"treeregen","Spo acu","NA","Spo pin","Spondias pinnata","Spondias pinnata (L.f.) Kurz.","Anacardiaceae","Spondias pinnata (L.fil.) Kurz",3661030,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Spondias","Spondias pinnata","Spondias pinnata","(L.fil.) Kurz","Spondias pinnata"
"treeregen","Ste gut","Ste gut","Ste gut","Sterculia guttata","Sterculia guttata Roxb.ex DC. ","Sterculiaceae","Sterculia guttata Roxb.",5546691,"EXACT",98,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sterculia","Sterculia guttata","Sterculia guttata","Roxb.","Sterculia guttata"
"treeregen","Str cey","NA","Str cey","Strombosia ceylanica","Strombosia ceylanica Gardn.","Olacaceae","Strombosia ceylanica Gardner",3685749,"EXACT",99,"ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Santalales","Strombosiaceae","Strombosia","Strombosia ceylanica","Strombosia ceylanica","Gardner","Strombosia ceylanica"
"treeregen","Stro","NA","Stro sp.","Strobilanthes sp.","Strobilanthes sp.","Acanthaceae","Strobilanthes Blume",6359394,"HIGHERRANK",94,"ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Strobilanthes",,"Strobilanthes","Blume","Strobilanthes"
