date,tree_code,forest_500,lat,long,altitude,tree_sp,fruitcrop,height,gbh,gbh2,start_time,end_time,arr_time,species,num,dep_time
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,N,MGSQ,2,7:02:29
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,6:55:00,YBBU,2,6:56:30
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,6:57:50,STBU,2,6:59:20
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:05:18,MGHO,1,7:08:10
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:08:10,STBU,1,7:10:40
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:08:10,STBU,1,7:11:04
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:18:20,STBU,2,7:19:20
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:25:45,STBU,2,7:28:29
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:25:45,STBU,1,7:29:20
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:27:31,YBBU,2,7:28:10
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,N,WCBA,1,7:37:20
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:35:25,STBU,2,7:38:02
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:39:00,OHTH,1,7:42:06
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:40:00,BUsp.,1,7:41:00
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,7:48:00,WCBA,1,7:49:57
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,8:29:11,STBU,2,8:29:55
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,8:44:41,YBBU,2,8:45:46
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,9:23:40,AFBL,1,9:24:56
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,9:25:50,YBBU,2,9:30:22
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,9:26:16,STBU,2,9:29:19
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,9:33:00,STBU,2,9:34:10
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,10:33:46,YBBU,2,10:37:10
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,10:39:47,YBBU,2,10:42:00
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,11:08:41,STBU,2,11:08:55
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,11:15:55,YBBU,2,11:16:58
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,11:16:50,STBU,2,11:17:40
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,11:19:40,YBBU,2,11:20:10
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,N,WCBA,1,11:20:42
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,11:21:37,YBBU,1,11:22:56
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,11:21:37,YBBU,1,11:23:10
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,11:38:30,YBBU,2,11:39:51
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,11:46:00,YBBU,1,11:46:43
29-03-18,PEMA20,0.874,10.370254,76.993708,1337.02832,Persea macrantha,120,26,216,N,6:50:00,12:03:00,11:46:00,STBU,1,11:47:28
29-03-18,PEMA_ad_lib,N,N,N,N,Persea macrantha,N,N,N,N,N,N,7:50:00,SHMY,2,7:51:33
29-03-18,PEMA_ad_lib,N,N,N,N,Persea macrantha,N,N,N,N,N,N,7:50:00,MGSQ,1,7:53:33
29-03-18,PEMA_ad_lib,N,N,N,N,Persea macrantha,N,N,N,N,N,N,7:51:32,SHMY,1,7:52:31
29-03-18,PEMA_ad_lib,N,N,N,N,Persea macrantha,N,N,N,N,N,N,7:51:32,SHMY,2,7:53:33
29-03-18,PEMA_ad_lib,N,N,N,N,Persea macrantha,N,N,N,N,N,N,7:51:32,SHMY,1,7:54:04
29-03-18,PEMA_ad_lib,N,N,N,N,Persea macrantha,N,N,N,N,N,N,7:51:32,SHMY,1,7:54:33
29-03-18,PEMA21,0.856,10.369942,76.993785,1360.726318,Persea macrantha,20,18,144,N,13:05:00,17:05:00,15:20:36,STBU,2,15:21:08
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,7:05:17,SHMY,2,7:06:45
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,7:05:33,SHMY,2,7:06:50
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,8:18:00,YBBU,1,8:21:16
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,8:25:27,SHMY,2,8:25:43
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,8:52:35,YBBU,1,8:56:01
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,8:52:35,YBBU,1,8:56:00
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,8:59:58,WCBA,1,9:03:51
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,9:05:16,MWTH,1,9:06:30
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,9:13:00,RWBU,4,9:14:10
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,9:25:30,SHMY,2,9:25:50
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,9:27:38,YBBU,2,9:28:46
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,9:30:00,YBBU,2,9:30:38
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,N,WCBA,1,9:37:48
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,9:58:00,YBBU,2,9:59:00
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:00:00,SHMY,1,10:01:53
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:00:00,SHMY,2,10:02:58
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:00:00,SHMY,1,10:03:56
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:05:42,SHMY,1,10:10:30
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:11:15,SHMY,1,10:12:20
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:11:15,SHMY,1,10:12:29
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:45:35,YBBU,1,10:47:38
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:45:35,YBBU,1,10:48:00
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:46:12,RWBU,1,10:47:29
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:46:12,RWBU,1,10:49:40
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:53:22,YBBU,1,10:53:50
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,10:53:22,YBBU,1,10:54:16
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:06:29,YBBU,2,11:07:02
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:11:38,RWBU,1,11:16:09
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:15:00,RWBU,3,11:16:27
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:15:00,OHTH,1,11:16:00
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:15:00,YBBU,1,11:18:15
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:17:30,OHTH,1,11:18:54
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:18:29,RWBU,1,11:20:00
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:19:29,RWBU,2,11:19:40
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:20:48,YBBU,1,11:21:37
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:21:00,YBBU,1,11:25:31
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:22:24,RWBU,1,11:23:53
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:22:24,RWBU,1,11:24:40
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:23:53,RWBU,1,11:25:26
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:24:57,RWBU,1,11:26:00
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:24:57,RWBU,1,11:27:22
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:27:50,RWBU,1,N
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:28:19,RWBU,1,N
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:29:10,RWBU,1,N
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:29:59,RWBU,1,11:30:23
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:29:59,RWBU,1,11:30:46
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:30:58,RWBU,1,11:31:23
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:30:58,RWBU,1,11:31:32
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:31:39,RWBU,1,11:31:57
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:31:39,RWBU,1,11:32:09
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:31:39,RWBU,1,11:32:22
30-03-18,PEMA22,1,10.40776617,76.87607006,710.24231,Persea macrantha,72,22,136,N,6:40:00,11:46:00,11:31:39,RWBU,1,11:32:43
