date,tree_code,tree_sp,sample_type,st_time,species,State,S,P,D,Prd,Reg,end_time
18-03-18,PEMA08,Persea macrantha,focal,9:53:17,WCBA,F,0,0,1,0,0,9:53:50
18-03-18,PEMA08,Persea macrantha,focal,9:54:00,WCBA,F,0,0,1,0,0,9:56:06
18-03-18,PEMA08,Persea macrantha,scan,9:55:00,WCBA,F,N,N,N,N,N,9:55:00
18-03-18,PEMA08,Persea macrantha,focal,10:20:39,WCBA,F,0,3,2,0,0,10:26:24
18-03-18,PEMA08,Persea macrantha,scan,10:21:39,WCBA,F,N,N,N,N,N,10:21:39
18-03-18,PEMA08,Persea macrantha,scan,10:22:39,WCBA,F,N,N,N,N,N,10:22:39
18-03-18,PEMA08,Persea macrantha,scan,10:23:39,WCBA,F,N,N,N,N,N,10:23:39
18-03-18,PEMA08,Persea macrantha,scan,10:24:39,WCBA,F,N,N,N,N,N,10:24:39
18-03-18,PEMA08,Persea macrantha,scan,10:25:39,WCBA,F,N,N,N,N,N,10:25:39
18-03-18,PEMA_ad_lib,Persea macrantha,focal,7:36:40,MGHO,F,4,2,0,0,0,7:39:00
18-03-18,PEMA_ad_lib,Persea macrantha,scan,7:37:40,MGHO,F,N,N,N,N,N,7:37:40
18-03-18,PEMA_ad_lib,Persea macrantha,scan,7:38:40,MGHO,F,N,N,N,N,N,7:38:40
18-03-18,PEMA_ad_lib,Persea macrantha,focal,7:39:00,SHMY,F,0,0,0,0,0,7:39:20
18-03-18,PEMA_ad_lib,Persea macrantha,focal,10:37:09,SHMY,F,0,1,0,0,0,10:38:19
18-03-18,PEMA_ad_lib,Persea macrantha,scan,10:38:09,SHMY,P,N,N,N,N,N,10:38:09
18-03-18,PEMA_ad_lib,Persea macrantha,focal,11:49:00,SHMY,F,0,0,0,0,0,11:49:53
18-03-18,PEMA_ad_lib,Persea macrantha,focal,11:50:21,SHMY,F,0,1,0,0,0,11:53:42
18-03-18,PEMA_ad_lib,Persea macrantha,scan,11:51:21,SHMY,P,N,N,N,N,N,11:51:21
18-03-18,PEMA_ad_lib,Persea macrantha,scan,11:52:21,SHMY,F,N,N,N,N,N,11:52:21
18-03-18,PEMA_ad_lib,Persea macrantha,scan,11:53:21,SHMY,P,N,N,N,N,N,11:53:21
20-03-18,PEMA09,Persea macrantha,focal,7:11:00,INBL,F,1,0,0,0,0,7:16:50
20-03-18,PEMA09,Persea macrantha,scan,7:12:00,INBL,F,N,N,N,N,N,7:12:00
20-03-18,PEMA09,Persea macrantha,scan,7:13:00,INBL,F,N,N,N,N,N,7:13:00
20-03-18,PEMA09,Persea macrantha,scan,7:14:00,INBL,F,N,N,N,N,N,7:14:00
20-03-18,PEMA09,Persea macrantha,scan,7:15:00,INBL,F,N,N,N,N,N,7:15:00
20-03-18,PEMA09,Persea macrantha,scan,7:16:00,INBL,F,N,N,N,N,N,7:16:00
20-03-18,PEMA09,Persea macrantha,focal,7:16:30,WCBA,F,1,0,0,0,0,7:17:00
20-03-18,PEMA09,Persea macrantha,focal,7:25:35,WCBA,F,0,1,1,0,0,7:26:06
20-03-18,PEMA09,Persea macrantha,focal,7:26:10,WCBA,F,1,0,0,0,0,7:26:40
20-03-18,PEMA09,Persea macrantha,focal,7:31:50,OHTH,F,1,0,0,0,0,7:32:20
20-03-18,PEMA09,Persea macrantha,focal,8:46:00,MAST,F,1,0,0,0,0,8:46:30
20-03-18,PEMA09,Persea macrantha,focal,8:37:16,WBTR,F,1,1,0,0,0,8:39:24
20-03-18,PEMA09,Persea macrantha,scan,8:38:16,WBTR,F,N,N,N,N,N,8:38:16
20-03-18,PEMA09,Persea macrantha,scan,8:39:16,WBTR,F,N,N,N,N,N,8:39:16
20-03-18,PEMA09,Persea macrantha,focal,8:44:00,SHMY,F,1,0,0,0,0,8:44:30
20-03-18,PEMA09,Persea macrantha,focal,8:33:12,WCBA,F,1,0,0,0,0,8:33:42
20-03-18,PEMA09,Persea macrantha,focal,8:47:00,MAST,F,0,2,2,0,0,8:47:45
20-03-18,PEMA09,Persea macrantha,focal,8:58:50,MAST,F,0,5,0,0,0,8:59:06
20-03-18,PEMA09,Persea macrantha,focal,9:04:12,YBBU,F,0,1,1,0,0,9:04:24
20-03-18,PEMA09,Persea macrantha,focal,9:05:20,WCBA,F,1,0,0,0,0,9:05:50
20-03-18,PEMA09,Persea macrantha,focal,9:14:10,IGOR,F,0,2,1,0,0,9:14:50
20-03-18,PEMA09,Persea macrantha,focal,9:27:21,WCBA,F,2,1,0,0,0,9:27:51
20-03-18,PEMA09,Persea macrantha,focal,9:54:00,AFBL,F,0,1,1,0,0,9:54:30
20-03-18,PEMA09,Persea macrantha,focal,10:22:59,IGOR,F,0,1,0,0,0,10:23:29
20-03-18,PEMA09,Persea macrantha,focal,10:32:18,IGOR,F,0,2,2,0,0,10:35:00
20-03-18,PEMA09,Persea macrantha,scan,10:33:18,IGOR,F,N,N,N,N,N,10:33:18
20-03-18,PEMA09,Persea macrantha,scan,10:34:18,IGOR,P,N,N,N,N,N,10:34:18
20-03-18,PEMA09,Persea macrantha,focal,10:35:17,MAST,F,0,3,1,0,0,10:36:17
20-03-18,PEMA09,Persea macrantha,focal,10:44:40,WCBA,F,1,1,0,0,0,10:45:10
20-03-18,PEMA09,Persea macrantha,focal,10:45:22,RWBU,F,1,0,0,0,0,10:46:22
20-03-18,PEMA09,Persea macrantha,focal,10:58:38,WCBA,F,1,0,0,0,0,10:58:53
20-03-18,PEMA09,Persea macrantha,focal,10:55:00,WCBA,F,1,0,0,0,0,10:56:30
20-03-18,PEMA09,Persea macrantha,scan,10:56:00,WCBA,F,N,N,N,N,N,10:56:00
20-03-18,PEMA09,Persea macrantha,focal,10:57:57,MAST,F,0,3,3,0,0,10:58:27
20-03-18,PEMA09,Persea macrantha,focal,11:21:22,WCBA,F,1,0,0,0,0,11:21:52
20-03-18,PEMA09,Persea macrantha,focal,11:25:08,MAST,F,0,1,1,0,0,11:25:45
20-03-18,PEMA09,Persea macrantha,focal,11:26:00,MAST,F,0,1,1,0,0,11:26:30
20-03-18,PEMA09,Persea macrantha,focal,11:26:00,YBBU,F,1,0,0,0,0,11:26:30
20-03-18,PEMA09,Persea macrantha,focal,11:47:50,YBBU,F,1,0,0,0,0,11:48:15
20-03-18,PEMA09,Persea macrantha,focal,11:49:37,WCBA,F,3,0,0,0,0,11:51:37
20-03-18,PEMA09,Persea macrantha,scan,11:50:37,WCBA,F,N,N,N,N,N,11:50:37
20-03-18,PEMA09,Persea macrantha,focal,11:52:36,MAST,F,1,1,0,0,0,11:52:46
20-03-18,PEMA09,Persea macrantha,focal,11:55:20,OHTH,F,0,1,1,0,0,11:57:08
20-03-18,PEMA09,Persea macrantha,scan,11:56:20,OHTH,F,N,N,N,N,N,11:56:20
20-03-18,PEMA09,Persea macrantha,focal,12:04:00,INBL,F,1,0,0,0,0,12:08:56
20-03-18,PEMA09,Persea macrantha,scan,12:05:00,INBL,F,N,N,N,N,N,12:05:00
20-03-18,PEMA09,Persea macrantha,scan,12:06:00,INBL,F,N,N,N,N,N,12:06:00
20-03-18,PEMA09,Persea macrantha,scan,12:07:00,INBL,F,N,N,N,N,N,12:07:00
20-03-18,PEMA09,Persea macrantha,scan,12:08:00,INBL,F,N,N,N,N,N,12:08:00
20-03-18,PEMA09,Persea macrantha,focal,7:46:25,YBBU,F,1,0,0,0,0,7:47:34
20-03-18,PEMA09,Persea macrantha,focal,8:02:00,MAST,F,0,5,0,0,0,8:02:46
20-03-18,PEMA09,Persea macrantha,focal,8:03:30,WCBA,F,1,0,0,0,0,8:03:40
20-03-18,PEMA09,Persea macrantha,focal,8:04:21,WCBA,P,0,0,0,0,0,8:04:39
20-03-18,PEMA09,Persea macrantha,focal,8:02:00,WCBA,F,1,0,0,0,0,8:02:10
20-03-18,PEMA09,Persea macrantha,focal,7:47:00,JSSQ,F,1,0,0,0,0,7:47:18
20-03-18,PEMA09,Persea macrantha,focal,7:39:00,INBL,F,0,0,0,0,0,7:39:23
20-03-18,PEMA09,Persea macrantha,focal,7:35:25,IGOR,F,0,0,0,0,0,7:35:52
20-03-18,PEMA09,Persea macrantha,focal,8:06:00,MAST,F,1,1,0,0,0,8:06:25
20-03-18,PEMA09,Persea macrantha,focal,8:10:31,MAST,F,1,6,0,0,0,8:11:12
20-03-18,PEMA09,Persea macrantha,focal,8:13:05,MGHO,F,0,0,0,0,0,8:13:50
20-03-18,PEMA_ad_lib,Persea macrantha,focal,8:34:00,INBL,F,1,0,0,0,0,8:34:43
20-03-18,PEMA09,Persea macrantha,focal,8:40:00,WBTR,F,1,0,0,0,0,8:41:14
20-03-18,PEMA09,Persea macrantha,scan,8:41:00,WBTR,F,N,N,N,N,N,8:41:00
20-03-18,PEMA09,Persea macrantha,focal,9:16:00,WCBA,F,0,3,0,0,0,9:20:10
20-03-18,PEMA09,Persea macrantha,scan,12:09:00,INBL,F,N,N,N,N,N,12:09:00
20-03-18,PEMA09,Persea macrantha,scan,12:10:00,INBL,P,N,N,N,N,N,12:10:00
20-03-18,PEMA09,Persea macrantha,scan,12:11:00,INBL,F,N,N,N,N,N,12:11:00
20-03-18,PEMA09,Persea macrantha,scan,12:12:00,INBL,P,N,N,N,N,N,12:12:00
20-03-18,PEMA09,Persea macrantha,scan,12:13:00,INBL,P,N,N,N,N,N,12:13:00
20-03-18,PEMA09,Persea macrantha,focal,9:18:00,RWBU,F,1,17,0,0,0,9:19:00
20-03-18,PEMA09,Persea macrantha,focal,9:22:37,IGOR,F,1,0,0,0,0,9:23:27
20-03-18,PEMA09,Persea macrantha,focal,9:26:00,WCBA,F,1,0,0,0,0,9:26:52
20-03-18,PEMA09,Persea macrantha,focal,9:31:00,WCBA,F,1,0,0,0,0,9:31:21
20-03-18,PEMA09,Persea macrantha,focal,9:32:03,MAST,F,1,2,0,0,0,9:32:14
20-03-18,PEMA09,Persea macrantha,focal,9:44:18,YBBU,F,1,0,0,0,0,9:44:42
20-03-18,PEMA09,Persea macrantha,focal,9:54:16,RWBU,F,0,10,0,0,0,9:54:48
20-03-18,PEMA09,Persea macrantha,focal,9:54:58,RWBU,F,0,12,0,0,0,9:55:22
20-03-18,PEMA09,Persea macrantha,focal,9:55:30,RWBU,F,0,6,0,0,0,9:55:47
20-03-18,PEMA09,Persea macrantha,focal,9:56:08,RWBU,F,1,0,0,0,0,9:56:28
20-03-18,PEMA09,Persea macrantha,focal,9:57:00,RWBU,F,0,6,0,0,0,9:58:05
20-03-18,PEMA09,Persea macrantha,scan,9:58:00,RWBU,F,N,N,N,N,N,9:58:00
20-03-18,PEMA09,Persea macrantha,focal,10:15:00,MGHO,F,3,0,0,0,0,10:16:05
20-03-18,PEMA09,Persea macrantha,scan,10:16:00,MGHO,F,N,N,N,N,N,10:16:00
20-03-18,PEMA09,Persea macrantha,focal,10:16:22,MGHO,F,4,0,0,0,0,10:17:28
20-03-18,PEMA09,Persea macrantha,scan,10:17:22,MGHO,F,N,N,N,N,N,10:17:22
20-03-18,PEMA09,Persea macrantha,focal,10:17:38,MGHO,F,2,0,0,0,0,10:19:33
20-03-18,PEMA09,Persea macrantha,scan,10:18:38,MGHO,F,N,N,N,N,N,10:18:38
20-03-18,PEMA09,Persea macrantha,focal,10:21:18,WCBA,F,1,0,0,0,0,10:22:21
20-03-18,PEMA09,Persea macrantha,scan,10:22:18,WCBA,F,N,N,N,N,N,10:22:18
20-03-18,PEMA09,Persea macrantha,focal,10:29:00,MWTH,F,0,0,0,0,0,10:29:37
20-03-18,PEMA09,Persea macrantha,focal,10:49:56,INBL,F,1,0,0,0,0,10:51:15
20-03-18,PEMA09,Persea macrantha,scan,10:50:56,INBL,F,N,N,N,N,N,10:50:56
20-03-18,PEMA09,Persea macrantha,focal,10:49:00,OHTH,P,0,0,0,0,0,10:49:50
20-03-18,PEMA10,Persea macrantha,focal,12:56:00,SHMY,F,2,1,1,0,0,12:58:29
20-03-18,PEMA10,Persea macrantha,scan,12:57:00,SHMY,F,N,N,N,N,N,12:57:00
20-03-18,PEMA10,Persea macrantha,scan,12:58:00,SHMY,F,N,N,N,N,N,12:58:00
20-03-18,PEMA10,Persea macrantha,focal,13:22:18,MIPI,F,17,19,1,0,0,13:50:29
20-03-18,PEMA10,Persea macrantha,scan,13:23:18,MIPI,P,N,N,N,N,N,13:23:18
20-03-18,PEMA10,Persea macrantha,scan,13:24:18,MIPI,C,N,N,N,N,N,13:24:18
20-03-18,PEMA10,Persea macrantha,scan,13:25:18,MIPI,C,N,N,N,N,N,13:25:18
20-03-18,PEMA10,Persea macrantha,scan,13:26:18,MIPI,P,N,N,N,N,N,13:26:18
20-03-18,PEMA10,Persea macrantha,scan,13:27:18,MIPI,P,N,N,N,N,N,13:27:18
20-03-18,PEMA10,Persea macrantha,scan,13:28:18,MIPI,P,N,N,N,N,N,13:28:18
20-03-18,PEMA10,Persea macrantha,scan,13:29:18,MIPI,P,N,N,N,N,N,13:29:18
20-03-18,PEMA10,Persea macrantha,scan,13:30:18,MIPI,F,N,N,N,N,N,13:30:18
20-03-18,PEMA10,Persea macrantha,scan,13:31:18,MIPI,F,N,N,N,N,N,13:31:18
20-03-18,PEMA10,Persea macrantha,scan,13:32:18,MIPI,F,N,N,N,N,N,13:32:18
20-03-18,PEMA10,Persea macrantha,scan,13:33:18,MIPI,F,N,N,N,N,N,13:33:18
20-03-18,PEMA10,Persea macrantha,scan,13:34:18,MIPI,F,N,N,N,N,N,13:34:18
20-03-18,PEMA10,Persea macrantha,scan,13:35:18,MIPI,F,N,N,N,N,N,13:35:18
20-03-18,PEMA10,Persea macrantha,scan,13:36:18,MIPI,F,N,N,N,N,N,13:36:18
20-03-18,PEMA10,Persea macrantha,scan,13:37:18,MIPI,F,N,N,N,N,N,13:37:18
20-03-18,PEMA10,Persea macrantha,scan,13:38:18,MIPI,F,N,N,N,N,N,13:38:18
20-03-18,PEMA10,Persea macrantha,scan,13:39:18,MIPI,F,N,N,N,N,N,13:39:18
20-03-18,PEMA10,Persea macrantha,scan,13:40:18,MIPI,P,N,N,N,N,N,13:40:18
20-03-18,PEMA10,Persea macrantha,scan,13:41:18,MIPI,P,N,N,N,N,N,13:41:18
20-03-18,PEMA10,Persea macrantha,scan,13:42:18,MIPI,P,N,N,N,N,N,13:42:18
20-03-18,PEMA10,Persea macrantha,scan,13:43:18,MIPI,F,N,N,N,N,N,13:43:18
20-03-18,PEMA10,Persea macrantha,scan,13:44:18,MIPI,F,N,N,N,N,N,13:44:18
20-03-18,PEMA10,Persea macrantha,scan,13:45:18,MIPI,F,N,N,N,N,N,13:45:18
20-03-18,PEMA10,Persea macrantha,scan,13:46:18,MIPI,F,N,N,N,N,N,13:46:18
20-03-18,PEMA10,Persea macrantha,scan,13:47:18,MIPI,F,N,N,N,N,N,13:47:18
20-03-18,PEMA10,Persea macrantha,scan,13:48:18,MIPI,F,N,N,N,N,N,13:48:18
20-03-18,PEMA10,Persea macrantha,scan,13:49:18,MIPI,F,N,N,N,N,N,13:49:18
20-03-18,PEMA10,Persea macrantha,scan,13:50:18,MIPI,F,N,N,N,N,N,13:50:18
20-03-18,PEMA10,Persea macrantha,focal,14:16:12,MIPI,P,4,9,1,0,0,14:24:15
20-03-18,PEMA10,Persea macrantha,scan,14:17:12,MIPI,P,N,N,N,N,N,14:17:12
20-03-18,PEMA10,Persea macrantha,scan,14:18:12,MIPI,F,N,N,N,N,N,14:18:12
20-03-18,PEMA10,Persea macrantha,scan,14:19:12,MIPI,F,N,N,N,N,N,14:19:12
20-03-18,PEMA10,Persea macrantha,scan,14:20:12,MIPI,F,N,N,N,N,N,14:20:12
20-03-18,PEMA10,Persea macrantha,scan,14:21:12,MIPI,F,N,N,N,N,N,14:21:12
20-03-18,PEMA10,Persea macrantha,scan,14:22:12,MIPI,F,N,N,N,N,N,14:22:12
20-03-18,PEMA10,Persea macrantha,scan,14:23:12,MIPI,F,N,N,N,N,N,14:23:12
20-03-18,PEMA10,Persea macrantha,scan,14:24:12,MIPI,F,N,N,N,N,N,14:24:12
20-03-18,PEMA10,Persea macrantha,focal,14:33:00,SHMY,F,0,1,0,0,0,14:34:00
20-03-18,PEMA10,Persea macrantha,focal,14:33:25,SHMY,F,1,0,0,0,0,14:38:30
20-03-18,PEMA10,Persea macrantha,scan,14:34:25,SHMY,F,N,N,N,N,N,14:34:25
20-03-18,PEMA10,Persea macrantha,scan,14:35:25,SHMY,F,N,N,N,N,N,14:35:25
20-03-18,PEMA10,Persea macrantha,scan,14:36:25,SHMY,F,N,N,N,N,N,14:36:25
20-03-18,PEMA10,Persea macrantha,scan,14:37:25,SHMY,F,N,N,N,N,N,14:37:25
20-03-18,PEMA10,Persea macrantha,scan,14:38:25,SHMY,F,N,N,N,N,N,14:38:25
20-03-18,PEMA10,Persea macrantha,focal,14:53:00,MAST,F,0,1,1,0,0,14:53:20
20-03-18,PEMA10,Persea macrantha,focal,15:00:39,WCBA,F,0,1,1,0,0,15:01:40
20-03-18,PEMA10,Persea macrantha,scan,15:01:00,WCBA,F,N,N,N,N,N,15:01:00
20-03-18,PEMA10,Persea macrantha,focal,15:03:00,WCBA,F,1,0,0,0,0,15:03:30
20-03-18,PEMA10,Persea macrantha,focal,15:52:23,WCBA,F,0,1,1,0,0,15:54:30
20-03-18,PEMA10,Persea macrantha,scan,15:53:23,WCBA,F,N,N,N,N,N,15:53:23
20-03-18,PEMA10,Persea macrantha,scan,15:54:23,WCBA,F,N,N,N,N,N,15:54:23
20-03-18,PEMA10,Persea macrantha,focal,15:59:00,WCBA,F,0,1,1,0,0,15:59:20
20-03-18,PEMA10,Persea macrantha,focal,13:32:00,WCBA,F,1,0,0,0,0,13:32:14
20-03-18,PEMA10,Persea macrantha,focal,13:34:00,WCBA,P,0,0,0,0,0,13:35:00
20-03-18,PEMA10,Persea macrantha,focal,13:43:00,MIPI,P,0,0,0,0,0,13:43:30
20-03-18,PEMA10,Persea macrantha,focal,13:34:00,MIPI,P,1,2,0,0,0,13:38:10
20-03-18,PEMA10,Persea macrantha,scan,13:35:00,MIPI,P,N,N,N,N,N,13:35:00
20-03-18,PEMA10,Persea macrantha,scan,13:36:00,MIPI,P,N,N,N,N,N,13:36:00
20-03-18,PEMA10,Persea macrantha,scan,13:37:00,MIPI,F,N,N,N,N,N,13:37:00
20-03-18,PEMA10,Persea macrantha,scan,13:38:00,MIPI,F,N,N,N,N,N,13:38:00
20-03-18,PEMA_ad_lib,Persea macrantha,focal,16:18:20,WCBA,F,1,0,0,0,0,16:18:39
20-03-18,PEMA_ad_lib,Persea macrantha,focal,16:53:00,MIPI,F,11,4,0,0,0,16:58:24
20-03-18,PEMA_ad_lib,Persea macrantha,scan,16:54:00,MIPI,F,N,N,N,N,N,16:54:00
20-03-18,PEMA_ad_lib,Persea macrantha,scan,16:55:00,MIPI,F,N,N,N,N,N,16:55:00
20-03-18,PEMA_ad_lib,Persea macrantha,scan,16:56:00,MIPI,F,N,N,N,N,N,16:56:00
20-03-18,PEMA_ad_lib,Persea macrantha,scan,16:57:00,MIPI,F,N,N,N,N,N,16:57:00
20-03-18,PEMA_ad_lib,Persea macrantha,scan,16:58:00,MIPI,F,N,N,N,N,N,16:58:00
10-04-18,MYDA02,Myristica dactyloides,focal,13:56:23,MGHO,F,0,0,2,0,0,14:02:43
10-04-18,MYDA02,Myristica dactyloides,scan,13:57:23,MGHO,F,N,N,N,N,N,13:57:23
10-04-18,MYDA02,Myristica dactyloides,scan,13:58:23,MGHO,F,N,N,N,N,N,13:58:23
10-04-18,MYDA02,Myristica dactyloides,scan,13:59:23,MGHO,P,N,N,N,N,N,13:59:23
10-04-18,MYDA02,Myristica dactyloides,scan,14:00:23,MGHO,P,N,N,N,N,N,14:00:23
10-04-18,MYDA02,Myristica dactyloides,scan,14:01:23,MGHO,F,N,N,N,N,N,14:01:23
10-04-18,MYDA02,Myristica dactyloides,scan,14:02:23,MGHO,F,N,N,N,N,N,14:02:23
14-04-18,MYDA03,Myristica dactyloides,focal,7:23:00,MGHO,F,0,4,0,0,0,7:23:40
14-04-18,MYDA03,Myristica dactyloides,focal,7:47:00,MGHO,Pr,0,0,0,0,0,7:47:30
14-04-18,MYDA03,Myristica dactyloides,focal,7:48:00,MGHO,F,0,0,1,0,0,7:48:30
14-04-18,MYDA03,Myristica dactyloides,focal,10:14:10,MGHO,F,1,0,0,0,0,10:14:50
14-04-18,MYDA03,Myristica dactyloides,focal,10:15:00,MGHO,P,0,0,0,0,0,10:16:00
14-04-18,MYDA03,Myristica dactyloides,focal,10:21:17,MGHO,P,0,0,0,0,0,10:25:09
14-04-18,MYDA03,Myristica dactyloides,scan,10:22:17,MGHO,F,N,N,N,N,N,10:22:17
14-04-18,MYDA03,Myristica dactyloides,scan,10:23:17,MGHO,P,N,N,N,N,N,10:23:17
14-04-18,MYDA03,Myristica dactyloides,scan,10:24:17,MGHO,Pr,N,N,N,N,N,10:24:17
17-04-18,MYDA04,Myristica dactyloides,focal,9:14:36,MGHO,F,1,4,1,0,0,9:15:41
17-04-18,MYDA04,Myristica dactyloides,scan,9:15:36,MGHO,F,N,N,N,N,N,9:15:36
17-04-18,MYDA04,Myristica dactyloides,focal,9:17:20,MGHO,F,0,0,1,0,0,9:17:50
17-04-18,MYDA04,Myristica dactyloides,focal,9:42:44,LTMA,P,0,0,3,0,0,9:52:20
17-04-18,MYDA04,Myristica dactyloides,scan,9:43:44,LTMA,P,N,N,N,N,N,9:43:44
17-04-18,MYDA04,Myristica dactyloides,scan,9:44:44,LTMA,P,N,N,N,N,N,9:44:44
17-04-18,MYDA04,Myristica dactyloides,scan,9:45:44,LTMA,P,N,N,N,N,N,9:45:44
17-04-18,MYDA04,Myristica dactyloides,scan,9:46:44,LTMA,P,N,N,N,N,N,9:46:44
17-04-18,MYDA04,Myristica dactyloides,scan,9:47:44,LTMA,P,N,N,N,N,N,9:47:44
17-04-18,MYDA04,Myristica dactyloides,scan,9:48:44,LTMA,P,N,N,N,N,N,9:48:44
17-04-18,MYDA04,Myristica dactyloides,scan,9:49:44,LTMA,P,N,N,N,N,N,9:49:44
17-04-18,MYDA04,Myristica dactyloides,scan,9:50:44,LTMA,P,N,N,N,N,N,9:50:44
17-04-18,MYDA04,Myristica dactyloides,scan,9:51:44,LTMA,P,N,N,N,N,N,9:51:44
17-04-18,MYDA04,Myristica dactyloides,focal,11:09:00,MGHO,F,0,0,0,0,0,11:10:00
17-04-18,MYDA05,Myristica dactyloides,focal,13:51:48,NILA,P,0,0,1,0,0,13:56:48
17-04-18,MYDA05,Myristica dactyloides,scan,13:52:48,NILA,P,N,N,N,N,N,13:52:48
17-04-18,MYDA05,Myristica dactyloides,scan,13:53:48,NILA,P,N,N,N,N,N,13:53:48
17-04-18,MYDA05,Myristica dactyloides,scan,13:54:48,NILA,P,N,N,N,N,N,13:54:48
17-04-18,MYDA05,Myristica dactyloides,scan,13:55:48,NILA,P,N,N,N,N,N,13:55:48
17-04-18,MYDA05,Myristica dactyloides,focal,14:15:00,NILA,F,0,0,1,0,0,14:17:28
17-04-18,MYDA05,Myristica dactyloides,scan,14:16:00,NILA,F,N,N,N,N,N,14:16:00
17-04-18,MYDA05,Myristica dactyloides,scan,14:17:00,NILA,F,N,N,N,N,N,14:17:00
19-04-18,MYDA08,Myristica dactyloides,focal,6:55:24,MGHO,F,0,0,0,0,0,6:57:52
19-04-18,MYDA08,Myristica dactyloides,scan,6:56:24,MGHO,F,N,N,N,N,N,6:56:24
19-04-18,MYDA08,Myristica dactyloides,scan,6:57:24,MGHO,F,N,N,N,N,N,6:57:24
19-04-18,MYDA08,Myristica dactyloides,focal,7:24:08,NILA,F,1,0,0,0,0,7:24:38
19-04-18,MYDA08,Myristica dactyloides,focal,7:50:00,MGSQ,F,1,0,0,0,0,7:52:57
19-04-18,MYDA08,Myristica dactyloides,scan,7:51:00,MGSQ,F,N,N,N,N,N,7:51:00
19-04-18,MYDA08,Myristica dactyloides,scan,7:52:00,MGSQ,F,N,N,N,N,N,7:52:00
19-04-18,MYDA08,Myristica dactyloides,focal,8:02:00,MIPI,F,1,0,0,0,0,8:03:50
19-04-18,MYDA08,Myristica dactyloides,scan,8:03:50,MIPI,F,N,N,N,N,N,8:03:50
19-04-18,MYDA08,Myristica dactyloides,focal,8:20:13,MIPI,P,0,0,1,0,0,8:32:18
19-04-18,MYDA08,Myristica dactyloides,scan,8:21:13,MIPI,P,N,N,N,N,N,8:21:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:22:13,MIPI,P,N,N,N,N,N,8:22:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:23:13,MIPI,C,N,N,N,N,N,8:23:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:24:13,MIPI,C,N,N,N,N,N,8:24:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:25:13,MIPI,C,N,N,N,N,N,8:25:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:26:13,MIPI,P,N,N,N,N,N,8:26:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:27:13,MIPI,P,N,N,N,N,N,8:27:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:28:13,MIPI,P,N,N,N,N,N,8:28:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:29:13,MIPI,P,N,N,N,N,N,8:29:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:30:13,MIPI,P,N,N,N,N,N,8:30:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:31:13,MIPI,P,N,N,N,N,N,8:31:13
19-04-18,MYDA08,Myristica dactyloides,scan,8:32:13,MIPI,P,N,N,N,N,N,8:32:13
19-04-18,MYDA08,Myristica dactyloides,focal,8:00:00,MIPI,F,0,0,1,0,0,8:00:30
19-04-18,MYDA08,Myristica dactyloides,focal,9:10:00,MGHO,F,0,0,1,0,0,9:10:30
19-04-18,MYDA08,Myristica dactyloides,focal,10:43:00,NILA,F,0,0,1,0,0,10:44:53
19-04-18,MYDA08,Myristica dactyloides,scan,10:44:00,NILA,F,N,N,N,N,N,10:44:00
19-04-18,MYDA08,Myristica dactyloides,focal,10:44:00,NILA,F,0,0,2,0,0,10:46:00
19-04-18,MYDA08,Myristica dactyloides,scan,11:44:00,NILA,F,N,N,N,N,N,11:44:00
19-04-18,MYDA08,Myristica dactyloides,focal,10:56:00,NILA,P,0,0,0,0,0,11:00:00
19-04-18,MYDA08,Myristica dactyloides,scan,10:57:00,NILA,P,N,N,N,N,N,10:57:00
19-04-18,MYDA08,Myristica dactyloides,scan,10:58:00,NILA,P,N,N,N,N,N,10:58:00
19-04-18,MYDA08,Myristica dactyloides,scan,10:59:00,NILA,P,N,N,N,N,N,10:59:00
19-04-18,MYDA08,Myristica dactyloides,focal,11:02:00,MGSQ,F,0,0,2,0,0,11:07:59
19-04-18,MYDA08,Myristica dactyloides,scan,11:03:00,MGSQ,F,N,N,N,N,N,11:03:00
19-04-18,MYDA08,Myristica dactyloides,scan,11:04:00,MGSQ,P,N,N,N,N,N,11:04:00
19-04-18,MYDA08,Myristica dactyloides,scan,11:05:00,MGSQ,P,N,N,N,N,N,11:05:00
19-04-18,MYDA08,Myristica dactyloides,scan,11:06:00,MGSQ,F,N,N,N,N,N,11:06:00
19-04-18,MYDA08,Myristica dactyloides,scan,11:07:00,MGSQ,F,N,N,N,N,N,11:07:00
19-04-18,MYDA08,Myristica dactyloides,focal,11:06:00,MGSQ,F,0,0,0,0,0,11:07:00
19-04-18,MYDA08,Myristica dactyloides,focal,11:34:00,NILA,F,0,0,1,0,0,11:35:00
19-04-18,MYDA09,Myristica dactyloides,focal,13:18:15,MIPI,F,1,4,0,0,0,13:21:00
19-04-18,MYDA09,Myristica dactyloides,scan,13:19:15,MIPI,F,N,N,N,N,N,13:19:15
