Date,Site_ID,Treatment,Species_name,Abun,Accept_name_WFO,Habit,Distribution,IUCN_status,wden_sps,Wden_final,seed_size,disperser,habt_new,ad_ht
2018-10-13T00:00:00Z,F04,Fragment,Clerodendrum viscosum,1,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-10-11T00:00:00Z,E04,Fragment,Cinnamomum malabatrum,6,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-11T00:00:00Z,E04,Fragment,Actinodaphne malabarica,9,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-11T00:00:00Z,E04,Fragment,Vateria indica,4,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-11T00:00:00Z,E04,Fragment,Aglaia canarana,1,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-11T00:00:00Z,E04,Fragment,Diospyros sylvatica,1,Diospyros sylvatica,Tree,Endemic,NA,0.701678322,0.701678322,S,Mammal,Mature,35
2018-10-11T00:00:00Z,E04,Fragment,Turpinia malabarica,1,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-11T00:00:00Z,E04,Fragment,Olea dioica,1,Olea dioica,Tree,Native,NA,0.697202827,0.697202827,S,Mammal,Secondary,15
2018-10-11T00:00:00Z,G06,Fragment,Cinnamomum malabatrum,12,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-11T00:00:00Z,G06,Fragment,Litsea oleoides,3,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-11T00:00:00Z,G06,Fragment,Persea macrantha,1,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-10-11T00:00:00Z,G06,Fragment,Heynea trijuga,3,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-11T00:00:00Z,G06,Fragment,Actinodaphne malabarica,2,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-11T00:00:00Z,G06,Fragment,Xanthophyllum flavescens,3,Xanthophyllum flavescens,Tree,Endemic,NA,0.682,0.682,M,Mammal,Secondary,8
2018-10-11T00:00:00Z,G06,Fragment,Clerodendrum viscosum,7,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-10-11T00:00:00Z,G06,Fragment,Turpinia malabarica,10,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-11T00:00:00Z,G06,Fragment,Chionanthus courtallensis,3,Chionanthus albidiflorus,Tree,Endemic,NA,NA,0.668601818,M,Mammal_bird,Mature,22
2018-10-11T00:00:00Z,G06,Fragment,Lantana camara,1,Lantana camara,Shrub,Introduced,NA,NA,NA,S,Mammal_bird,Int,5
2018-10-11T00:00:00Z,G06,Fragment,Unidentified,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11T00:00:00Z,F05,Fragment,Turpinia malabarica,6,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-11T00:00:00Z,F05,Fragment,Diospyros paniculata,6,Diospyros paniculata,Tree,Endemic,VU,NA,0.672,M,Mammal,Mature,16
2018-10-11T00:00:00Z,F05,Fragment,Meiogyne pannosa,1,Meiogyne pannosa,Tree,Endemic,NT,NA,NA,S,Bird,Mature,8
2018-10-11T00:00:00Z,F05,Fragment,Cinnamomum malabatrum,2,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-11T00:00:00Z,F05,Fragment,Vateria indica,22,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-11T00:00:00Z,F05,Fragment,Unidentified,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-10-11T00:00:00Z,F05,Fragment,Actinodaphne malabarica,4,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-11T00:00:00Z,F05,Fragment,Semecarpus travancorica,35,Semecarpus travancorica,Tree,Endemic,NA,NA,0.33,L,Mammal,Mature,35
2018-10-11T00:00:00Z,F05,Fragment,Aglaia canarana,5,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-11T00:00:00Z,F05,Fragment,Heynea trijuga,1,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-11T00:00:00Z,F05,Fragment,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-11T00:00:00Z,F05,Fragment,Artocarpus heterophyllus,1,Artocarpus heterophyllus,Tree,Native,NA,0.484,0.484,L,Mammal,Mature,20
2018-10-11T00:00:00Z,F05,Fragment,Otonephelium stipulaceum,1,Otonephelium stipulaceum,Tree,Endemic,NA,0.709023925,0.709023925,S,Mammal_bird,Mature,28
2018-10-11T00:00:00Z,F05,Fragment,Clerodendrum viscosum,1,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-10-11T00:00:00Z,F05,Fragment,Ficus exasperata,1,Ficus exasperata,Tree,Native,LC,NA,0.42,S,Mammal_bird,Secondary,18
2018-10-11T00:00:00Z,I06,Fragment,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-11T00:00:00Z,I06,Fragment,Antidesma menasu,2,Antidesma montanum,Tree,Native,LC,NA,0.624,S,Mammal_bird,Mature,10
2018-10-11T00:00:00Z,I06,Fragment,Heynea trijuga,2,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-11T00:00:00Z,I06,Fragment,Actinodaphne malabarica,1,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-11T00:00:00Z,I06,Fragment,Turpinia malabarica,1,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-11T00:00:00Z,I06,Fragment,Litsea oleoides,2,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-11T00:00:00Z,I06,Fragment,Vateria indica,1,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-11T00:00:00Z,I06,Fragment,Olea dioica,1,Olea dioica,Tree,Native,NA,0.697202827,0.697202827,S,Mammal,Secondary,15
2018-10-11T00:00:00Z,I06,Fragment,Holigarna nigra,1,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-11T00:00:00Z,J06,Fragment,Litsea coriacea,1,Litsea coriacea,Tree,Endemic,NT,NA,0.42,S,Mammal_bird,Mature,12
2018-10-11T00:00:00Z,J06,Fragment,Actinodaphne malabarica,4,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-11T00:00:00Z,J06,Fragment,Aglaia canarana,4,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-11T00:00:00Z,J06,Fragment,Actinodaphne malabarica,7,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-11T00:00:00Z,J06,Fragment,Leea indica,2,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-11T00:00:00Z,J06,Fragment,Atalantia racemosa,1,Atalantia racemosa,Tree,Endemic,LC,NA,NA,S,Mammal,Secondary,4
2018-10-11T00:00:00Z,J06,Fragment,Dysoxylum binectariferum,1,Dysoxylum gotadhora,Tree,Endemic,NA,0.606,0.606,L,Bird,Mature,25
2018-10-11T00:00:00Z,J06,Fragment,Cinnamomum malabatrum,1,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-11T00:00:00Z,J06,Fragment,Heynea trijuga,3,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-11T00:00:00Z,J06,Fragment,Vernonia arborea,1,Strobocalyx arborea,Tree,Native,LC,0.33,0.33,S,Wind,Secondary,15
2018-10-11T00:00:00Z,J06,Fragment,Litsea oleoides,3,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-11T00:00:00Z,J06,Fragment,Persea macrantha,1,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-10-11T00:00:00Z,J06,Fragment,Turpinia malabarica,3,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-11T00:00:00Z,J06,Fragment,Elaeocarpus tuberculatus,2,Elaeocarpus tuberculatus,Tree,Native,NA,0.45065475,0.45065475,L,Mammal,Mature,40
2018-10-11T00:00:00Z,J06,Fragment,Beilschmiedia wightii,1,Beilschmiedia wightii,Tree,Endemic,NT,NA,0.495,L,Bird,Mature,25
2018-10-11T00:00:00Z,J06,Fragment,Clerodendrum viscosum,1,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-10-11T00:00:00Z,J06,Fragment,Paracroton pendulus,1,Paracroton pendulus,Tree,Endemic,LC,0.46,0.46,S,Gravity,Mature,30
2018-10-11T00:00:00Z,J06,Fragment,Chionanthus courtallensis,1,Chionanthus albidiflorus,Tree,Endemic,NA,NA,0.668601818,M,Mammal_bird,Mature,22
2018-10-08T00:00:00Z,N10,Fragment,Actinodaphne malabarica,2,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-08T00:00:00Z,N10,Fragment,Turpinia malabarica,1,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-08T00:00:00Z,N10,Fragment,Leea indica,13,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-08T00:00:00Z,N10,Fragment,Glochidion malabaricum,4,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-08T00:00:00Z,N10,Fragment,Mangifera indica,1,Mangifera indica,Tree,Native,DD,0.543,0.543,L,Mammal,Mature,35
2018-10-08T00:00:00Z,N10,Fragment,Myristica dactyloides,1,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-10-08T00:00:00Z,N10,Fragment,Breynia vitis-idaea,1,Breynia vitis-idaea,Shrub,Native,LC,NA,NA,S,Bird,Secondary,4
2018-10-11T00:00:00Z,L06,Fragment,Garcinia gummi-gutta,10,Garcinia gummi-gutta,Tree,Endemic,LC,0.690402909,0.690402909,L,Mammal,Mature,12
2018-10-11T00:00:00Z,L06,Fragment,Vateria indica,5,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-11T00:00:00Z,L06,Fragment,Actinodaphne malabarica,3,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-11T00:00:00Z,L06,Fragment,Antidesma menasu,1,Antidesma montanum,Tree,Native,LC,NA,0.624,S,Mammal_bird,Mature,10
2018-10-11T00:00:00Z,L06,Fragment,Meiogyne pannosa,3,Meiogyne pannosa,Tree,Endemic,NT,NA,NA,S,Bird,Mature,8
2018-10-11T00:00:00Z,L06,Fragment,Psidium guajava,4,Psidium guajava,Tree,Introduced,LC,0.6,0.6,S,Mammal_bird,Int,6
2018-10-11T00:00:00Z,L06,Fragment,Turpinia malabarica,8,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-11T00:00:00Z,L06,Fragment,Glochidion malabaricum,3,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-11T00:00:00Z,L06,Fragment,Otonephelium stipulaceum,1,Otonephelium stipulaceum,Tree,Endemic,NA,0.709023925,0.709023925,S,Mammal_bird,Mature,28
2018-10-11T00:00:00Z,L06,Fragment,Psychotria anamallayana,1,Psychotria anamallayana,Tree,Endemic,NA,NA,0.45,S,Mammal_bird,Mature,4
2018-10-11T00:00:00Z,L06,Fragment,Xanthophyllum flavescens,1,Xanthophyllum flavescens,Tree,Endemic,NA,0.682,0.682,M,Mammal,Secondary,8
2018-10-11T00:00:00Z,L06,Fragment,Lantana camara,1,Lantana camara,Shrub,Introduced,NA,NA,NA,S,Mammal_bird,Int,5
2018-10-11T00:00:00Z,L06,Fragment,Breynia vitis-idaea,1,Breynia vitis-idaea,Shrub,Native,LC,NA,NA,S,Bird,Secondary,4
2018-10-11T00:00:00Z,H07,Fragment,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-11T00:00:00Z,H07,Fragment,Melicope lunu-ankenda,1,Melicope lunu-ankenda,Tree,Native,LC,0.411118888,0.411118888,S,Mammal,Secondary,10
2018-10-11T00:00:00Z,H07,Fragment,Vateria indica,1,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-11T00:00:00Z,H07,Fragment,Semecarpus travancorica,1,Semecarpus travancorica,Tree,Endemic,NA,NA,0.33,L,Mammal,Mature,35
2018-10-11T00:00:00Z,G07,Fragment,Melicope lunu-ankenda,1,Melicope lunu-ankenda,Tree,Native,LC,0.411118888,0.411118888,S,Mammal,Secondary,10
2018-10-11T00:00:00Z,G07,Fragment,Toona ciliata,1,Toona ciliata,Tree,Native,LC,0.496,0.496,S,Wind,Secondary,28
2018-10-11T00:00:00Z,G07,Fragment,Aglaia canarana,1,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-11T00:00:00Z,G07,Fragment,Diospyros sylvatica,2,Diospyros sylvatica,Tree,Endemic,NA,0.701678322,0.701678322,S,Mammal,Mature,35
2018-10-11T00:00:00Z,G07,Fragment,Artocarpus heterophyllus,8,Artocarpus heterophyllus,Tree,Native,NA,0.484,0.484,L,Mammal,Mature,20
2018-10-11T00:00:00Z,G07,Fragment,Elaeocarpus tuberculatus,2,Elaeocarpus tuberculatus,Tree,Native,NA,0.45065475,0.45065475,L,Mammal,Mature,40
2018-10-11T00:00:00Z,G07,Fragment,Maesopsis eminii,35,Maesopsis eminii,Tree,Introduced,LC,0.34,0.34,L,Mammal_bird,Int,30
2018-10-11T00:00:00Z,G07,Fragment,Vernonia arborea,4,Strobocalyx arborea,Tree,Native,LC,0.33,0.33,S,Wind,Secondary,15
2018-10-11T00:00:00Z,G07,Fragment,Heynea trijuga,1,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-11T00:00:00Z,G07,Fragment,Aporosa acuminata,1,Aporosa acuminata,Tree,Endemic,NA,NA,0.492461326,S,Bird,Mature,5
2018-10-11T00:00:00Z,G07,Fragment,Actinodaphne malabarica,2,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-12T00:00:00Z,L04,Fragment,Chionanthus courtallensis,38,Chionanthus albidiflorus,Tree,Endemic,NA,NA,0.668601818,M,Mammal_bird,Mature,22
2018-10-12T00:00:00Z,L04,Fragment,Vernonia arborea,8,Strobocalyx arborea,Tree,Native,LC,0.33,0.33,S,Wind,Secondary,15
2018-10-12T00:00:00Z,L04,Fragment,Glochidion malabaricum,7,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-12T00:00:00Z,L04,Fragment,Antidesma menasu,3,Antidesma montanum,Tree,Native,LC,NA,0.624,S,Mammal_bird,Mature,10
2018-10-12T00:00:00Z,L04,Fragment,Memecylon sp.,1,Memecylon sp.,Tree,Endemic,NA,NA,0.77,S,Bird,NA,NA
2018-10-12T00:00:00Z,L04,Fragment,Actinodaphne malabarica,8,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-12T00:00:00Z,L04,Fragment,Myristica dactyloides,5,Myristica beddomei,Tree,Endemic,EN,0.575521845,0.575521845,L,Bird,Mature,20
2018-10-12T00:00:00Z,L04,Fragment,Clerodendrum viscosum,11,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-10-12T00:00:00Z,L04,Fragment,Garcinia gummi-gutta,3,Garcinia gummi-gutta,Tree,Endemic,LC,0.690402909,0.690402909,L,Mammal,Mature,12
2018-10-12T00:00:00Z,L04,Fragment,Heynea trijuga,6,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-12T00:00:00Z,L04,Fragment,Diospyros sylvatica,1,Diospyros sylvatica,Tree,Endemic,NA,0.701678322,0.701678322,S,Mammal,Mature,35
2018-10-12T00:00:00Z,L04,Fragment,Xanthophyllum flavescens,5,Xanthophyllum flavescens,Tree,Endemic,NA,0.682,0.682,M,Mammal,Secondary,8
2018-10-12T00:00:00Z,L04,Fragment,Leea indica,10,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-12T00:00:00Z,L04,Fragment,Litsea oleoides,1,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-12T00:00:00Z,L04,Fragment,Vateria indica,3,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-12T00:00:00Z,L04,Fragment,Meliosma pinnata,1,Meliosma pinnata,Tree,Native,NA,0.32,0.32,S,Bird,Secondary,18
2018-10-12T00:00:00Z,L04,Fragment,Cinnamomum malabatrum,1,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-12T00:00:00Z,L04,Fragment,Elaeocarpus tuberculatus,4,Elaeocarpus tuberculatus,Tree,Native,NA,0.45065475,0.45065475,L,Mammal,Mature,40
2018-10-12T00:00:00Z,L04,Fragment,Syzygium densiflorum,3,Syzygium densiflorum,Tree,Endemic,VU,NA,0.68,M,Mammal_bird,Mature,15
2018-10-12T00:00:00Z,L04,Fragment,Litsea oleoides,2,Litsea oleoides,Tree,Endemic,NA,NA,0.42,M,Bird,Mature,12
2018-10-12T00:00:00Z,L04,Fragment,Dimocarpus longan,1,Dimocarpus longan,Tree,Native,DD,0.748685273,0.748685273,S,Mammal,Mature,25
2018-10-12T00:00:00Z,L04,Fragment,Litsea floribunda,1,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-10-12T00:00:00Z,L04,Fragment,Nothapodytes nimmoniana,1,Mappia nimmoniana,Tree,Native,NA,NA,NA,M,Bird,Secondary,8
2018-10-12T00:00:00Z,K05,Fragment,Turpinia malabarica,9,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-12T00:00:00Z,K05,Fragment,Otonephelium stipulaceum,5,Otonephelium stipulaceum,Tree,Endemic,NA,0.709023925,0.709023925,S,Mammal_bird,Mature,28
2018-10-12T00:00:00Z,K05,Fragment,Heynea trijuga,4,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-12T00:00:00Z,K05,Fragment,Litsea floribunda,5,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-10-12T00:00:00Z,K05,Fragment,Xanthophyllum flavescens,1,Xanthophyllum flavescens,Tree,Endemic,NA,0.682,0.682,M,Mammal,Secondary,8
2018-10-12T00:00:00Z,K05,Fragment,Aglaia canarana,1,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-12T00:00:00Z,K05,Fragment,Actinodaphne malabarica,16,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-12T00:00:00Z,K05,Fragment,Vateria indica,2,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-12T00:00:00Z,K05,Fragment,Leea indica,5,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-12T00:00:00Z,K05,Fragment,Maesopsis eminii,1,Maesopsis eminii,Tree,Introduced,LC,0.34,0.34,L,Mammal_bird,Int,30
2018-10-12T00:00:00Z,K05,Fragment,Persea macrantha,1,Machilus glaucescens,Tree,Endemic,NA,0.427,0.427,S,Bird,Secondary,30
2018-10-12T00:00:00Z,K05,Fragment,Holigarna nigra,2,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-12T00:00:00Z,K05,Fragment,Elaeocarpus tuberculatus,1,Elaeocarpus tuberculatus,Tree,Native,NA,0.45065475,0.45065475,L,Mammal,Mature,40
2018-10-12T00:00:00Z,K05,Fragment,Drypetes wightii,1,Drypetes wightii,Tree,Endemic,VU,NA,0.7175,M,Bird,Mature,12
2018-10-12T00:00:00Z,K05,Fragment,Diospyros sylvatica,6,Diospyros sylvatica,Tree,Endemic,NA,0.701678322,0.701678322,S,Mammal,Mature,35
2018-10-12T00:00:00Z,J05,Fragment,Actinodaphne malabarica,13,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-12T00:00:00Z,J05,Fragment,Turpinia malabarica,3,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-12T00:00:00Z,J05,Fragment,Leea indica,4,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-12T00:00:00Z,J05,Fragment,Vateria indica,1,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-12T00:00:00Z,J05,Fragment,Holigarna nigra,1,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-12T00:00:00Z,J05,Fragment,Glochidion malabaricum,1,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-12T00:00:00Z,K04,Fragment,Actinodaphne malabarica,11,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-12T00:00:00Z,K04,Fragment,Turpinia malabarica,6,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-12T00:00:00Z,K04,Fragment,Vateria indica,50,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-12T00:00:00Z,K04,Fragment,Clerodendrum viscosum,27,Clerodendrum infortunatum,Tree,Native,LC,0.484259167,0.484259167,S,Bird,Secondary,4
2018-10-12T00:00:00Z,K04,Fragment,Chionanthus courtallensis,1,Chionanthus albidiflorus,Tree,Endemic,NA,NA,0.668601818,M,Mammal_bird,Mature,22
2018-10-12T00:00:00Z,K04,Fragment,Heynea trijuga,1,Heynea trijuga,Tree,Native,LC,0.493174229,0.493174229,M,Bird,Secondary,10
2018-10-12T00:00:00Z,K04,Fragment,Xanthophyllum flavescens,4,Xanthophyllum flavescens,Tree,Endemic,NA,0.682,0.682,M,Mammal,Secondary,8
2018-10-12T00:00:00Z,K04,Fragment,Diospyros sylvatica,5,Diospyros sylvatica,Tree,Endemic,NA,0.701678322,0.701678322,S,Mammal,Mature,35
2018-10-12T00:00:00Z,K04,Fragment,Glochidion malabaricum,2,Phyllanthus assamicus,Tree,Endemic,LC,0.544681677,0.544681677,S,Gravity,Mature,8
2018-10-12T00:00:00Z,K04,Fragment,Syzygium densiflorum,4,Syzygium densiflorum,Tree,Endemic,VU,NA,0.68,M,Mammal_bird,Mature,15
2018-10-12T00:00:00Z,K04,Fragment,Leea indica,3,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-12T00:00:00Z,K04,Fragment,Garcinia gummi-gutta,2,Garcinia gummi-gutta,Tree,Endemic,LC,0.690402909,0.690402909,L,Mammal,Mature,12
2018-10-12T00:00:00Z,K04,Fragment,Vernonia arborea,2,Strobocalyx arborea,Tree,Native,LC,0.33,0.33,S,Wind,Secondary,15
2018-10-12T00:00:00Z,K04,Fragment,Aporosa acuminata,1,Aporosa acuminata,Tree,Endemic,NA,NA,0.492461326,S,Bird,Mature,5
2018-10-12T00:00:00Z,K04,Fragment,Litsea floribunda,2,Litsea floribunda,Tree,Endemic,NT,0.56358678,0.56358678,S,Bird,Secondary,10
2018-10-12T00:00:00Z,K04,Fragment,Drypetes malabarica,2,Drypetes malabarica,Tree,Endemic,NA,NA,0.7175,S,Gravity,Mature,20
2018-10-12T00:00:00Z,K04,Fragment,Coffea canephora,3,Coffea canephora,Tree,Introduced,EN,NA,NA,S,Mammal,Int,6
2018-10-12T00:00:00Z,K04,Fragment,Memecylon sp.,1,Memecylon sp.,Tree,Endemic,NA,NA,0.77,S,Bird,NA,NA
2018-10-12T00:00:00Z,K04,Fragment,Holigarna nigra,3,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-12T00:00:00Z,K04,Fragment,Diospyros paniculata,1,Diospyros paniculata,Tree,Endemic,VU,NA,0.672,M,Mammal,Mature,16
2018-10-12T00:00:00Z,J04,Fragment,Leea indica,1,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-12T00:00:00Z,J04,Fragment,Turpinia malabarica,5,Turpinia malabarica,Tree,Endemic,NA,NA,0.453,S,Mammal,Mature,12
2018-10-12T00:00:00Z,J04,Fragment,Vateria indica,33,Vateria indica,Tree,Endemic,VU,0.48,0.48,L,Gravity,Mature,60
2018-10-12T00:00:00Z,J04,Fragment,Actinodaphne malabarica,2,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-12T00:00:00Z,J04,Fragment,Holigarna nigra,12,Holigarna nigra,Tree,Endemic,NA,NA,0.493977646,L,Mammal,Mature,35
2018-10-12T00:00:00Z,J04,Fragment,Xanthophyllum flavescens,1,Xanthophyllum flavescens,Tree,Endemic,NA,0.682,0.682,M,Mammal,Secondary,8
2018-10-12T00:00:00Z,J04,Fragment,Vernonia arborea,3,Strobocalyx arborea,Tree,Native,LC,0.33,0.33,S,Wind,Secondary,15
2018-10-12T00:00:00Z,J04,Fragment,Memecylon sp.,1,Memecylon sp.,Tree,Endemic,NA,NA,0.77,S,Bird,NA,NA
2018-10-12T00:00:00Z,J04,Fragment,Cinnamomum malabatrum,1,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-12T00:00:00Z,J04,Fragment,Elaeocarpus tuberculatus,1,Elaeocarpus tuberculatus,Tree,Native,NA,0.45065475,0.45065475,L,Mammal,Mature,40
2018-10-12T00:00:00Z,I05,Fragment,Cinnamomum malabatrum,35,Cinnamomum malabathrum,Tree,Endemic,LC,NA,0.475,S,Bird,Secondary,15
2018-10-12T00:00:00Z,I05,Fragment,Aglaia canarana,4,Aglaia lawii,Tree,Native,LC,0.595,0.595,L,Bird,Mature,30
2018-10-12T00:00:00Z,I05,Fragment,Leea indica,4,Leea indica,Tree,Native,LC,0.483333,0.483333,S,Unknown,Secondary,5
2018-10-12T00:00:00Z,I05,Fragment,Actinodaphne malabarica,8,Actinodaphne wightiana,Tree,Endemic,LC,0.619460212,0.619460212,S,Bird,Secondary,12
2018-10-12T00:00:00Z,I05,Fragment,Garcinia gummi-gutta,3,Garcinia gummi-gutta,Tree,Endemic,LC,0.690402909,0.690402909,L,Mammal,Mature,12
