id	license	institutionID	institutionCode	basisOfRecord	occurrenceID	recordedBy	recordedByID	individualCount	occurrenceStatus	eventID	eventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	continent	country	countryCode	stateProvince	locality	verbatimLocality	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	scientificName	kingdom	phylum	class	order	family	genus	vernacularName
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:202	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:202	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Sarangesa dasahara	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Sarangesa dasahara	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Sarangesa	Common Small Flat
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:203	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:203	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Jamides bochus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Jamides bochus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Jamides	Dark Cerulean
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:204	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:204	Niranjana C.	https://orcid.org/0009-0004-0515-3468	8	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Mycalesis patnia	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Mycalesis patnia	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Mycalesis	Gladeye Bushbrown
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:205	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:205	Niranjana C.	https://orcid.org/0009-0004-0515-3468	5	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Parantica aglea	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Parantica aglea	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Parantica	Glassy Tiger
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:206	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:206	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Hypolimnas bolina	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Hypolimnas bolina	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Hypolimnas	Great Eggfly
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:207	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:207	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Hebomoia glaucippe	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Hebomoia glaucippe	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Hebomoia	Great Orange Tip
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:208	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:208	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Cepora nadina	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Cepora nadina	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Cepora	Lesser Gull
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:209	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:209	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Idea malabarica	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Idea malabarica	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Idea	Malabar Tree Nymph
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:210	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:210	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Parantica nilgiriensis	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Parantica nilgiriensis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Parantica	Nilgiri Tiger
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:211	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:211	Niranjana C.	https://orcid.org/0009-0004-0515-3468	4	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Papilio helenus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio helenus	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Red Helen
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:212	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:212	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Telinga oculus	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Telinga oculus	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Mycalesis	Red-disc Bushbrown
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:213	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:213	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Cupha erymanthis	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Cupha erymanthis	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Cupha	Rustic
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:214	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:214	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Pieris canidia	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Pieris canidia	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Sahyadri Cabbage White
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:215	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:215	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Appias indra	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Appias indra	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Appias	Sahyadri Plain Puffin
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:216	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:216	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Troides minos	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Troides minos	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Troides	Southern Birdwing
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:217	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:217	Niranjana C.	https://orcid.org/0009-0004-0515-3468	4	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Zizula hylax	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Zizula hylax	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Zizula	Tiny Grass Blue
urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:218	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3:218	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Varattuparai_1_3	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	40	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Varattuparai_1_3	10.35576	76.92844	WGS84	200	Mycalesis anaxias	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Mycalesis anaxias	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Mycalesis	White-Bar Bushbrown
urn:ncf:arp:ncbs:butterflies:Velloni:219	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Velloni:219	Niranjana C.	https://orcid.org/0009-0004-0515-3468	2	present	urn:ncf:arp:ncbs:butterflies:Velloni	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	20	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Velloni	10.366064	76.946183	WGS84	200	Papilio polymnestor	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Papilio polymnestor	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Blue Mormon
urn:ncf:arp:ncbs:butterflies:Velloni:220	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Velloni:220	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Velloni	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	20	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Velloni	10.366064	76.946183	WGS84	200	Iambrix salsala	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Iambrix salsala	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Iambrix	Chestnut Bob
urn:ncf:arp:ncbs:butterflies:Velloni:221	https://creativecommons.org/licenses/by/4.0/legalcode	https://www.gbif.org/publisher/038a1133-81e2-42e8-a4dd-b5ac246eb082	NCF-India	HumanObservation	urn:ncf:arp:ncbs:butterflies:Velloni:221	Niranjana C.	https://orcid.org/0009-0004-0515-3468	1	present	urn:ncf:arp:ncbs:butterflies:Velloni	2022-01-01/2022-05-31	forest fragment	5 minute point count	5	metre	20	Asia	India	IN	Tamil Nadu	Valparai plateau, Anamalai hills	Velloni	10.366064	76.946183	WGS84	200	Appias lyncida	Niranjana C.	https://orcid.org/0009-0004-0515-3468	Bhakare, M., and Ogale, H. 2018. A Guide to Butterflies of Western Ghats (India) | iNaturalist. Available from https://www.inaturalist.org. Accessed 2022-01-01	Identified by direct observation and using references listed in identificationReferences	Appias lyncida	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Appias	Chocolate Albatross
