ec5_uuid,created_at,uploaded_at,recordedBy,title,lat_gps,long_gps,accuracy_gps,UTM_Northing_gps,UTM_Easting_gps,UTM_Zone_gps,eventDate,verbatimEventDate,eventTime,vernacularName,individualCount,occurrenceRemarks,habitat,photo,eventRemarks
3a4f65df-c976-4ff6-b9fc-af2c9d46fb66,2024-08-12T12:58:19.000Z,2024-08-12T13:11:48.000Z,Divya Mudappa,12/08/2024 Stripe-necked Mongoose Sighting,10.328553,76.936823,9,1142381,712088,43P,2024-08-12,12/08/2024,18:27,Stripe-necked Mongoose,1,Sighting,Tea Plantation,NA,NA
421edd37-56ba-4e78-9382-d2fdbfa7ad2b,2024-08-12T11:16:00.000Z,2024-08-12T13:11:45.000Z,Divya Mudappa,12/08/2024 Stripe-necked Mongoose Sighting,10.35299,76.940403,4,1145087,712464,43P,2024-08-12,12/08/2024,16:44,Stripe-necked Mongoose,1,Sighting,Human settlement/habitation,NA,NA
b22a1dc9-869d-47c4-85f9-4ce75f3d314e,2024-08-12T10:53:40.000Z,2024-08-12T13:11:43.000Z,Divya Mudappa,12/08/2024 Bonnet Macaque Sighting,10.340912,76.933511,4,1143746,711717,43P,2024-08-12,12/08/2024,16:23,Bonnet Macaque,30,Sighting,Tea Plantation,NA,NA
7aeef9f9-9785-4c28-875d-b370e8396181,2024-08-12T09:49:26.000Z,2024-08-27T03:08:09.000Z,Srinivasan Kasinathan,12/08/2024 Nilgiri Langur Sighting,10.307398,76.834729,6,1139975,700918,43P,2024-08-12,12/08/2024,15:19,Nilgiri Langur,1,Sighting,Rainforest fragment,NA,NA
ab282a6b-94e0-49ee-87a2-f5d138834394,2024-08-12T06:56:59.000Z,2024-08-12T13:11:41.000Z,Divya Mudappa,12/08/2024 Jungle-striped Squirrel Sighting,10.358313,76.960237,5,1145689,714633,43P,2024-08-12,12/08/2024,12:26,Jungle-striped Squirrel,2,Sighting,Tea Plantation,NA,NA
cea8d627-db58-4d56-a408-396976858a3b,2024-08-11T03:55:39.000Z,2024-08-15T04:56:10.000Z,T R Shankar Raman,11/08/2024 Jungle-striped Squirrel Sighting,10.373403,76.945873,7,1147349,713049,43P,2024-08-11,11/08/2024,09:22,Jungle-striped Squirrel,1,Sighting,Coffee plantation,NA,NA
991e66f4-fc62-4e48-be36-9b8087e061df,2024-08-11T03:38:01.000Z,2024-08-11T06:05:15.000Z,Divya Mudappa,11/08/2024 Bonnet Macaque Sighting,10.360706,76.934581,11,1145937,711821,43P,2024-08-11,11/08/2024,09:07,Bonnet Macaque,8,Sighting,Human settlement/habitation,NA,Near curing works
b9214246-7007-4893-a9a0-cf85b0d3426f,2024-08-11T03:04:15.000Z,2024-08-11T06:05:13.000Z,Divya Mudappa,11/08/2024 Bonnet Macaque Sighting,10.356493,76.935175,5,1145471,711889,43P,2024-08-11,11/08/2024,08:33,Bonnet Macaque,20,Sighting,Human settlement/habitation,NA,Mostly in coffe though near houses
55f5c711-bea9-47c9-a743-05e48bfdba3e,2024-08-11T02:54:30.000Z,2024-08-11T06:05:10.000Z,Divya Mudappa,11/08/2024 Sambar Sighting,10.356628,76.948702,12,1145495,713370,43P,2024-08-11,11/08/2024,08:24,Sambar,7,Sighting,Other,NA,Club grassland
490677e0-9a50-4e94-bbb0-9b7a6ff0e47e,2024-08-11T02:43:04.000Z,2024-08-11T06:05:08.000Z,Divya Mudappa,11/08/2024 Lion-tailed Macaque Sighting,10.339187,76.965311,38,1143577,715201,43P,2024-08-11,11/08/2024,08:12,Lion-tailed Macaque,16,Sighting,Coffee plantation,NA,Close to houses
1d261cbe-504a-48c7-9f46-19cf7878e9e7,2024-08-10T05:19:20.000Z,2024-08-27T03:08:06.000Z,Srinivasan Kasinathan,10/08/2024 Large Brown Flying Squirrel Sighting,10.359612,76.936589,3,1145817,712041,43P,2024-08-10,10/08/2024,10:48,Large Brown Flying Squirrel,1,Sighting,Coffee plantation,NA,NA
81f91059-3148-401c-af67-d9c25676133b,2024-08-09T10:28:38.000Z,2024-08-10T00:54:00.000Z,Srinivasan Kasinathan,09/08/2024 Brown Mongoose Sighting,10.365514,76.983304,4,1146501,717154,43P,2024-08-09,09/08/2024,15:57,Brown Mongoose,1,Sighting,Tea Plantation,NA,NA
4cbbcbb8-b6b9-4d16-9972-32651ca3e0df,2024-08-09T03:38:18.000Z,2024-08-11T06:05:06.000Z,Divya Mudappa,09/08/2024 Bonnet Macaque Sighting,10.356542,76.935142,6,1145476,711885,43P,2024-08-09,09/08/2024,09:07,Bonnet Macaque,12,Sighting,Human settlement/habitation,NA,NA
b600288f-27e5-4739-928c-360c0cb148bc,2024-08-09T02:52:46.000Z,2024-08-10T00:53:58.000Z,Srinivasan Kasinathan,09/08/2024 Barking Deer Sighting,10.344382,76.969358,10,1144154,715641,43P,2024-08-09,09/08/2024,08:22,Barking Deer,1,Sighting,Rainforest fragment,NA,NA
535c02ef-4095-4b52-853b-da576102d40a,2024-08-08T09:17:54.000Z,2024-08-10T00:53:56.000Z,Srinivasan Kasinathan,08/08/2024 Sambar Sighting,10.359084,76.891805,4,1145729,707137,43P,2024-08-08,08/08/2024,14:47,Sambar,1,Sighting,Rainforest,NA,NA
5fbb61e0-3eab-439d-b4a8-4ea59dd7dd28,2024-08-08T09:15:57.000Z,2024-08-10T00:53:54.000Z,Srinivasan Kasinathan,08/08/2024 Wild pig Sighting,10.359475,76.889382,4,1145771,706871,43P,2024-08-08,08/08/2024,14:45,Wild pig,14,Sighting,Rainforest,NA,NA
ed713de2-e4dd-43b1-b0fb-f1a9854e3fc9,2024-08-08T05:31:59.000Z,2024-08-11T02:45:59.000Z,T R Shankar Raman,08/08/2024 Bonnet Macaque Sighting,11.360473,76.919759,11,1256529,709499,43P,2024-08-08,08/08/2024,11:01,Bonnet Macaque,5,Sighting,Human settlement/habitation,NA,Checkpointarea near plantationsof coffee and tea
f27992f4-0ff9-44ef-9592-518dfb70e9ff,2024-08-08T05:20:15.000Z,2024-08-11T02:45:56.000Z,T R Shankar Raman,08/08/2024 Bonnet Macaque Sighting,11.389446,76.89027,6,1259713,706259,43P,2024-08-08,08/08/2024,10:49,Bonnet Macaque,6,Sighting,Human settlement/habitation,NA,Small town between Aravenu and Mettupalayam
7ce6c459-ac99-4d90-b6ca-0ec2f171cf38,2024-08-08T04:59:29.000Z,2024-08-11T02:45:54.000Z,T R Shankar Raman,08/08/2024 Malabar Giant Squirrel Sighting,11.381149,76.834979,13,1258756,700229,43P,2024-08-08,08/08/2024,10:28,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,White tail tip
4a93fa18-f34a-421a-ab30-123941372693,2024-08-08T04:26:32.000Z,2024-08-10T00:53:51.000Z,Srinivasan Kasinathan,08/08/2024 Gaur Sighting,10.347392,76.90151,4,1144442,708207,43P,2024-08-08,08/08/2024,09:56,Gaur,1,Sighting,Rainforest,NA,NA
3581628d-e9e9-46d9-933b-959d718ecfb3,2024-08-07T13:44:48.000Z,2024-08-10T00:53:49.000Z,Srinivasan Kasinathan,07/08/2024 Sambar Sighting,10.344683,76.970855,4,1144188,715805,43P,2024-08-07,07/08/2024,19:14,Sambar,1,Sighting,Rainforest fragment,NA,NA
036566ce-2d88-4c23-93f7-26b16331a9cf,2024-08-07T07:37:21.000Z,2024-08-11T06:05:04.000Z,Divya Mudappa,07/08/2024 Nilgiri Langur Sighting,10.357304,76.934653,74,1145560,711831,43P,2024-08-07,07/08/2024,13:06,Nilgiri Langur,7,Sighting,Rainforest fragment,NA,One infant
c9b91263-df16-4b54-bff6-69e0481010c5,2024-08-07T02:29:41.000Z,2024-08-11T02:45:52.000Z,T R Shankar Raman,07/08/2024 Barking Deer Sighting,11.287008,76.736216,12,1248276,689512,43P,2024-08-07,07/08/2024,07:59,Barking Deer,1,Sighting,Tea Plantation,NA,Male
0c6701f5-a7a1-4b0b-bd5d-c383f8575dba,2024-08-06T06:51:45.000Z,2024-08-11T02:45:49.000Z,T R Shankar Raman,06/08/2024 Malabar Giant Squirrel Sighting,11.255213,76.747753,3,1244766,690792,43P,2024-08-06,06/08/2024,12:20,Malabar Giant Squirrel,1,Sighting,Dry or mixed forest,NA,White tail tip
bc0ace13-2ed4-400b-a3ad-979a06691eaa,2024-08-06T05:33:31.000Z,2024-08-11T02:45:47.000Z,T R Shankar Raman,06/08/2024 Three-striped Palm Squirrel Sighting,11.265851,76.747262,4,1245943,690732,43P,2024-08-06,06/08/2024,11:02,Three-striped Palm Squirrel,1,Sighting,Tea Plantation,NA,NA
6f589e90-36a0-4c63-87d6-d78a10e0be1b,2024-08-06T03:19:20.000Z,2024-08-11T02:45:45.000Z,T R Shankar Raman,06/08/2024 Common Mongoose Sighting,11.281694,76.744248,7,1247693,690392,43P,2024-08-06,06/08/2024,08:48,Common Mongoose,1,Sighting,Tea Plantation,NA,Near Woodlands estate boundary
24aabbd5-129e-43b2-8b72-e0e0fbe9d195,2024-08-05T10:05:51.000Z,2024-08-11T06:05:02.000Z,Divya Mudappa,05/08/2024 Nilgiri Langur Sighting,10.350032,76.935395,5,1144756,711917,43P,2024-08-05,05/08/2024,15:35,Nilgiri Langur,5,Sighting,Rainforest fragment,NA,Feeding on spathodea
5ae60ad8-23b1-4912-97c3-6e2dcd8ccf75,2024-08-05T04:55:39.000Z,2024-08-10T00:53:47.000Z,Srinivasan Kasinathan,05/08/2024 Nilgiri Langur Sighting,10.311636,76.836048,7,1140445,701060,43P,2024-08-05,05/08/2024,10:25,Nilgiri Langur,2,Sighting,Rainforest fragment,NA,NA
b46eda1c-32b5-4111-a040-29d7c4556f88,2024-08-05T04:13:37.000Z,2024-08-11T06:05:00.000Z,Divya Mudappa,05/08/2024 Nilgiri Langur Sighting,10.341025,76.933512,5,1143759,711717,43P,2024-08-05,05/08/2024,09:43,Nilgiri Langur,1,Sighting,Tea Plantation,NA,On the bischofia by the road
aefef0ef-b220-486f-83f6-95b3205aea91,2024-08-05T03:08:53.000Z,2024-08-10T00:53:45.000Z,Srinivasan Kasinathan,05/08/2024 Otter Roadkill,10.356839,76.93222,3,1145507,711565,43P,2024-08-05,05/08/2024,08:34,Otter,1,Roadkill,Human settlement/habitation,NA,NA
faa1f116-316a-40de-aed1-301d015e3047,2024-08-05T00:46:11.000Z,2024-08-10T00:53:43.000Z,Srinivasan Kasinathan,05/08/2024 Gaur Sighting,10.364557,76.980213,4,1146393,716816,43P,2024-08-05,05/08/2024,06:15,Gaur,9,Sighting,Tea Plantation,NA,NA
02a217b4-f4fb-48b4-ae2a-a427e064878d,2024-08-05T00:09:12.000Z,2024-08-10T00:53:41.000Z,Srinivasan Kasinathan,05/08/2024 Wild pig Sighting,10.447049,76.984836,4,1155523,717266,43P,2024-08-05,05/08/2024,05:38,Wild pig,1,Sighting,Human settlement/habitation,NA,NA
d06662a3-1f21-421a-97bd-1566c29f8dc1,2024-08-04T03:52:08.000Z,2024-08-11T02:45:42.000Z,T R Shankar Raman,04/08/2024 Barking Deer Sighting,11.260379,76.739226,8,1245332,689858,43P,2024-08-04,04/08/2024,09:21,Barking Deer,1,Sighting,Tea Plantation,NA,"Near Manar shola, male"
8a5a337c-92d5-4f14-90ae-dc2957cf6f41,2024-08-04T03:33:43.000Z,2024-08-11T02:45:40.000Z,T R Shankar Raman,04/08/2024 Dusky-striped Squirrel Sighting,11.263456,76.741857,16,1245674,690143,43P,2024-08-04,04/08/2024,09:02,Dusky-striped Squirrel,1,Sighting,Rainforest fragment,NA,In Manar shola near Craigmore
832bf2f4-d9dd-4e7d-84ba-513575ca9876,2024-08-02T13:42:11.000Z,2024-08-04T12:06:53.000Z,Divya Mudappa,02/08/2024 Brown Mongoose Sighting,10.328287,76.937028,5,1142352,712111,43P,2024-08-02,02/08/2024,19:11,Brown Mongoose,1,Sighting,Tea Plantation,NA,NA
b3e6413b-f3e8-409d-bd69-498f1f8a2024,2024-08-02T12:56:55.000Z,2024-08-10T00:53:38.000Z,Srinivasan Kasinathan,02/08/2024 Wild pig Sighting,10.444375,76.985647,4,1155227,717356,43P,2024-08-02,02/08/2024,18:26,Wild pig,5,Sighting,Human settlement/habitation,NA,NA
b6422dcc-ad0f-4885-a0cf-87304219b2b9,2024-08-02T11:07:21.000Z,2024-08-04T12:06:50.000Z,Divya Mudappa,02/08/2024 Barking Deer Sighting,10.338637,76.963756,20,1143515,715031,43P,2024-08-02,02/08/2024,16:36,Barking Deer,1,Sighting,Coffee plantation,NA,Edge. Female.
5a0a66ae-9ec3-4873-829b-ca1be35b3cda,2024-08-01T12:16:03.000Z,2024-08-04T12:06:48.000Z,Divya Mudappa,01/08/2024 Lion-tailed Macaque Sighting,10.329833,76.957779,9,1142537,714383,43P,2024-08-01,01/08/2024,17:45,Lion-tailed Macaque,3,Sighting,Human settlement/habitation,NA,Near gh
8eb8d99b-ff06-47fc-82a0-dd8a9b242074,2024-08-01T12:02:47.000Z,2024-08-11T02:45:38.000Z,T R Shankar Raman,01/08/2024 Gaur Sighting,10.362304,76.980443,3,1146144,716843,43P,2024-08-01,01/08/2024,17:32,Gaur,5,Sighting,Swamp or riverine,NA,NA
ad39b230-bd55-4c09-a8ae-60eda8336c76,2024-08-01T07:14:29.000Z,2024-08-04T12:06:46.000Z,Divya Mudappa,01/08/2024 Bonnet Macaque Sighting,10.330474,76.959298,7,1142609,714549,43P,2024-08-01,01/08/2024,12:43,Bonnet Macaque,6,Sighting,Human settlement/habitation,NA,NA
26bbed8d-2475-4a3c-9b08-92aea1f5ee63,2024-07-30T11:54:29.000Z,2024-07-30T11:55:00.000Z,Divya Mudappa,30/07/2024 Lion-tailed Macaque Sighting,10.338393,76.964666,4,1143488,715131,43P,2024-07-30,30/07/2024,17:23,Lion-tailed Macaque,12,Sighting,Rainforest fragment,NA,NA
1d080430-6584-4235-b5a3-08818c3486a1,2024-07-30T11:50:09.000Z,2024-07-30T11:54:54.000Z,Divya Mudappa,30/07/2024 Gaur Sighting,10.346831,76.972865,4,1144427,716024,43P,2024-07-30,30/07/2024,17:18,Gaur,38,Sighting,Tea Plantation,NA,Upper paralai
ffad27c2-d830-48b7-ad03-e4ef28d26189,2024-07-30T10:35:24.000Z,2024-07-30T11:54:52.000Z,Divya Mudappa,30/07/2024 Bonnet Macaque Sighting,10.360914,76.937942,6,1145962,712189,43P,2024-07-30,30/07/2024,16:05,Bonnet Macaque,3,Sighting,Coffee plantation,NA,NA
f00c6efa-525f-4edf-be7e-fd63baa8fa1e,2024-07-30T10:34:11.000Z,2024-07-30T11:54:45.000Z,Divya Mudappa,30/07/2024 Gaur Sighting,10.363738,76.94113,7,1146276,712536,43P,2024-07-30,30/07/2024,16:03,Gaur,7,Sighting,Coffee plantation,NA,NA
73c97363-857b-46c3-9d62-d5d9eb7372e4,2024-07-30T10:32:30.000Z,2024-07-30T11:54:42.000Z,Divya Mudappa,30/07/2024 Jungle-striped Squirrel Sighting,10.366967,76.945459,7,1146637,713008,43P,2024-07-30,30/07/2024,16:02,Jungle-striped Squirrel,1,Sighting,Coffee plantation,NA,NA
6b6870b5-dedb-418b-8bfe-09e8739fe59b,2024-07-29T11:27:58.000Z,2024-07-29T11:29:03.000Z,Divya Mudappa,29/07/2024 Jungle-striped Squirrel Sighting,10.35356,76.972354,5,1145172,715963,43P,2024-07-29,29/07/2024,16:57,Jungle-striped Squirrel,1,Sighting,Tea Plantation,NA,NA
6f336071-e252-4260-9e08-d3c852e06b4c,2024-07-28T17:04:14.000Z,2024-08-10T00:53:36.000Z,Srinivasan Kasinathan,28/07/2024 Sambar Sighting,10.345019,76.971679,7,1144226,715895,43P,2024-07-28,28/07/2024,22:33,Sambar,1,Sighting,Human settlement/habitation,NA,NA
adaab874-3b60-4f69-bc05-361d9f302451,2024-07-28T08:36:53.000Z,2024-08-10T00:53:34.000Z,Srinivasan Kasinathan,28/07/2024 Stripe-necked Mongoose Sighting,10.344564,76.969397,4,1144174,715645,43P,2024-07-28,28/07/2024,14:06,Stripe-necked Mongoose,1,Sighting,Human settlement/habitation,NA,NA
7947d2b0-b8b4-4899-bde7-860f0e2f13b1,2024-07-26T16:49:41.000Z,2024-07-27T10:30:25.000Z,Srinivasan Kasinathan,"26/07/2024 Leopard Cat Sighting, Roadkill",10.368357,76.993448,4,1146823,718263,43P,2024-07-26,26/07/2024,22:18,Leopard Cat,1,"Roadkill, Sighting",Human settlement/habitation,NA,NA
67fe3f84-78ce-4c43-a2ab-9eeabae34cc5,2024-07-26T16:32:22.000Z,2024-07-27T10:30:17.000Z,Srinivasan Kasinathan,26/07/2024 Gaur Sighting,10.382657,76.988415,4,1148401,717702,43P,2024-07-26,26/07/2024,22:01,Gaur,4,Sighting,Tea Plantation,NA,NA
910020cd-9598-420e-b6e1-0ea753f53b25,2024-07-24T15:00:55.000Z,2024-07-27T10:30:12.000Z,Srinivasan Kasinathan,24/07/2024 Sambar Sighting,10.345022,76.971751,4,1144227,715903,43P,2024-07-24,24/07/2024,20:30,Sambar,1,Sighting,Rainforest fragment,NA,NA
5759727b-4a5a-4e5f-9315-f7f4a3a458a0,2024-07-24T14:57:20.000Z,2024-07-27T10:30:07.000Z,Srinivasan Kasinathan,24/07/2024 Sambar Sighting,10.337815,76.963053,10,1143423,714955,43P,2024-07-24,24/07/2024,20:26,Sambar,1,Sighting,Rainforest fragment,NA,NA
bc1f3baa-e86c-471b-8c63-47190042dbe0,2024-07-23T08:29:31.000Z,2024-07-27T13:15:24.000Z,Divya Mudappa,23/07/2024 Jungle-striped Squirrel Sighting,10.334052,76.99347,5,1143028,718290,43P,2024-07-23,23/07/2024,13:59,Jungle-striped Squirrel,2,Sighting,Tea Plantation,NA,NA
ae30b2e0-94fd-4a6a-972d-9528f6508915,2024-07-23T08:25:58.000Z,2024-07-27T10:30:04.000Z,Srinivasan Kasinathan,23/07/2024 Barking Deer Sighting,10.351617,76.939978,10,1144935,712418,43P,2024-07-23,23/07/2024,13:55,Barking Deer,1,Sighting,Human settlement/habitation,NA,NA
d858529f-0c8e-4215-b2a3-d0d917118d5b,2024-07-23T07:51:57.000Z,2024-07-27T13:15:22.000Z,Divya Mudappa,23/07/2024 Malabar Giant Squirrel Sign-vocalisation,10.325915,77.03071,5,1142153,722375,43P,2024-07-23,23/07/2024,13:21,Malabar Giant Squirrel,1,Sign-vocalisation,Rainforest,NA,NA
80dc59c9-fca5-416c-b836-c0551c4d088b,2024-07-23T07:51:29.000Z,2024-07-27T13:15:20.000Z,Divya Mudappa,23/07/2024 Nilgiri Langur Sighting,10.325867,77.03074,6,1142148,722378,43P,2024-07-23,23/07/2024,13:21,Nilgiri Langur,3,Sighting,Rainforest,NA,Akkamalai
47b23861-c9f7-466a-9eb0-c373d39867d6,2024-07-22T16:06:38.000Z,2024-07-27T10:30:01.000Z,Srinivasan Kasinathan,22/07/2024 Gaur Sighting,10.403089,76.969051,4,1150649,715567,43P,2024-07-22,22/07/2024,21:36,Gaur,4,Sighting,Coffee plantation,NA,NA
379d6b73-172d-4d11-8f6c-218cacc923c8,2024-07-22T11:59:51.000Z,2024-07-27T10:29:59.000Z,Srinivasan Kasinathan,22/07/2024 Gaur Sighting,10.357477,76.950588,4,1145590,713576,43P,2024-07-22,22/07/2024,17:29,Gaur,28,Sighting,Other,NA,Grass land
96382769-cb9e-4e62-a367-ec436f7a837e,2024-07-22T11:59:21.000Z,2024-07-27T10:29:57.000Z,Srinivasan Kasinathan,22/07/2024 Elephant Sighting,10.357481,76.950584,4,1145591,713576,43P,2024-07-22,22/07/2024,17:28,Elephant,1,Sighting,Other,NA,Grass land
59726e79-52c7-4b36-a9f8-faf2637e275c,2024-07-22T07:49:11.000Z,2024-07-27T13:15:17.000Z,Divya Mudappa,22/07/2024 Bonnet Macaque Sighting,10.338359,76.934452,13,1143464,711822,43P,2024-07-22,22/07/2024,13:18,Bonnet Macaque,12,Sighting,Rainforest fragment,NA,Selaliparai 2
3d495c8a-56d8-424c-ba42-8bb59912ed27,2024-07-22T04:28:31.000Z,2024-07-27T13:15:15.000Z,Divya Mudappa,22/07/2024 Gaur Sighting,10.354243,76.935595,13,1145222,711936,43P,2024-07-22,22/07/2024,09:58,Gaur,1,Sighting,Coffee plantation,NA,NA
cad11563-2362-4e78-905f-50a5c11be227,2024-07-20T04:21:24.000Z,2024-08-11T02:45:36.000Z,T R Shankar Raman,20/07/2024 Bonnet Macaque Sighting,10.357704,76.933525,4,1145604,711707,43P,2024-07-20,20/07/2024,09:49,Bonnet Macaque,20,Sighting,Coffee plantation,NA,NA
c741d511-0857-4209-ad3e-7946a3953ccc,2024-07-18T07:32:05.000Z,2024-08-11T02:45:34.000Z,T R Shankar Raman,18/07/2024 Gaur Sighting,10.339234,76.935138,4,1143562,711896,43P,2024-07-18,18/07/2024,13:01,Gaur,8,Sighting,Tea Plantation,NA,NA
3f01af6e-2380-4ccd-9dd2-1df81d40314a,2024-07-18T07:23:17.000Z,2024-07-27T13:15:13.000Z,Divya Mudappa,18/07/2024 Lion-tailed Macaque Sighting,10.353608,76.937737,20,1145154,712171,43P,2024-07-18,18/07/2024,12:52,Lion-tailed Macaque,6,Sighting,Coffee plantation,NA,NA
5dc8b281-ec87-4b09-8534-fee9fbc9ef12,2024-07-18T07:23:03.000Z,2024-08-11T02:45:32.000Z,T R Shankar Raman,18/07/2024 Gaur Sighting,10.353293,76.937536,15,1145119,712149,43P,2024-07-18,18/07/2024,12:52,Gaur,2,Sighting,Coffee plantation,NA,NA
37a20923-fce5-4f80-a063-2d9479487de4,2024-07-18T06:32:27.000Z,2024-07-27T13:15:11.000Z,Divya Mudappa,18/07/2024 Lion-tailed Macaque Sighting,10.324071,76.956092,18,1141898,714202,43P,2024-07-18,18/07/2024,12:01,Lion-tailed Macaque,7,Sighting,Human settlement/habitation,NA,NA
c2418dc3-7e2d-45df-8b38-36a328ad2b83,2024-07-17T07:18:54.000Z,2024-07-27T13:15:09.000Z,Divya Mudappa,17/07/2024 Lion-tailed Macaque Sighting,10.330251,76.960009,36,1142585,714627,43P,2024-07-17,17/07/2024,12:48,Lion-tailed Macaque,40,Sighting,Human settlement/habitation,NA,Large troop
63168510-bab7-4942-a69b-e9e02f8bdb79,2024-07-17T02:25:35.000Z,2024-08-11T02:45:29.000Z,T R Shankar Raman,17/07/2024 Lion-tailed Macaque Sighting,10.352255,76.972353,11,1145027,715964,43P,2024-07-17,17/07/2024,07:54,Lion-tailed Macaque,10,Sighting,Rainforest fragment,NA,Near Iyerpadi hospital
95849db9-6255-480d-a40b-433ab2a10576,2024-07-17T02:24:03.000Z,2024-08-11T02:45:27.000Z,T R Shankar Raman,17/07/2024 Gaur Sighting,10.347283,76.972457,11,1144477,715979,43P,2024-07-17,17/07/2024,07:53,Gaur,30,Sighting,Tea Plantation,NA,At least 30
fab5cd27-c332-4e39-911d-105497fc3e40,2024-07-17T02:15:55.000Z,2024-08-11T02:45:25.000Z,T R Shankar Raman,17/07/2024 Lion-tailed Macaque Sighting,10.330247,76.957053,46,1142582,714303,43P,2024-07-17,17/07/2024,07:45,Lion-tailed Macaque,10,Sighting,Human settlement/habitation,NA,Near post office
d4e88c37-8ace-4443-ae00-f1061c642b5b,2024-07-11T12:43:32.000Z,2024-07-27T10:29:54.000Z,Srinivasan Kasinathan,11/07/2024 Gaur Sighting,10.346595,76.972885,4,1144401,716026,43P,2024-07-11,11/07/2024,18:12,Gaur,29,Sighting,Tea Plantation,NA,NA
bc848a70-b5e0-48e0-a4f5-016dfc2a8ae9,2024-07-11T04:08:53.000Z,2024-07-27T13:15:07.000Z,Divya Mudappa,11/07/2024 Malabar Giant Squirrel Sighting,10.351134,76.935557,25,1144878,711934,43P,2024-07-11,11/07/2024,09:38,Malabar Giant Squirrel,1,Sighting,Coffee plantation,NA,NA
6218fef6-78ab-4b73-96db-c0f64bebc8d1,2024-07-11T04:01:14.000Z,2024-07-11T04:01:34.000Z,Divya Mudappa,11/07/2024 Bonnet Macaque Sighting,10.343909,76.934543,9,1144078,711828,43P,2024-07-11,11/07/2024,09:30,Bonnet Macaque,6,Sighting,Rainforest fragment,NA,Selaliparai 2
3d0e777e-b547-4c9d-a0ef-a95acfeb194e,2024-07-10T14:46:11.000Z,2024-07-10T14:46:18.000Z,Divya Mudappa,10/07/2024 Sambar Sign-vocalisation,10.330312,76.960025,137,1142591,714628,43P,2024-07-10,10/07/2024,20:15,Sambar,1,Sign-vocalisation,Tea Plantation,NA,Edge of coop colony
cecbe516-06b0-4761-baea-c1dfbc4038bb,2024-07-10T04:15:33.000Z,2024-07-27T10:29:52.000Z,Srinivasan Kasinathan,10/07/2024 Barking Deer Sighting,10.342499,76.969476,4,1143946,715655,43P,2024-07-10,10/07/2024,09:44,Barking Deer,1,Sighting,Rainforest fragment,NA,NA
d617586b-4478-4413-8dd1-59cee0e181d6,2024-07-07T10:55:27.000Z,2024-07-27T10:29:50.000Z,Srinivasan Kasinathan,07/07/2024 Nilgiri Langur Sighting,10.454342,76.980245,10,1156326,716758,43P,2024-07-07,07/07/2024,16:22,Nilgiri Langur,1,Sighting,Rainforest,NA,NA
aef958f9-518c-4c50-a76d-e3434be783d1,2024-07-07T05:31:47.000Z,2024-07-27T10:29:48.000Z,Srinivasan Kasinathan,07/07/2024 Wild pig Sighting,10.439031,76.985257,4,1154636,717317,43P,2024-07-07,07/07/2024,11:00,Wild pig,8,Sighting,Human settlement/habitation,NA,NA
65607c19-6d45-4973-ad34-a1876ffa3e5c,2024-07-06T07:04:35.000Z,2024-07-10T14:19:43.000Z,Divya Mudappa,06/07/2024 Lion-tailed Macaque Sighting,10.340473,76.966898,12,1143720,715374,43P,2024-07-06,06/07/2024,12:33,Lion-tailed Macaque,20,Sighting,Rainforest fragment,NA,Puthuthottam
dd3b3d3b-e7d4-4e63-90e6-9aed5a99693a,2024-07-05T13:32:31.000Z,2024-07-27T10:29:45.000Z,Srinivasan Kasinathan,05/07/2024 Gaur Sighting,10.362806,76.97873,4,1146199,716655,43P,2024-07-05,05/07/2024,19:01,Gaur,13,Sighting,Human settlement/habitation,NA,NA
c46fdac4-55e7-45bc-b5b2-0bb98186733f,2024-07-05T13:15:47.000Z,2024-07-27T10:29:43.000Z,Srinivasan Kasinathan,05/07/2024 Gaur Sighting,10.346455,76.97287,5,1144386,716024,43P,2024-07-05,05/07/2024,18:45,Gaur,25,Sighting,Tea Plantation,NA,NA
caab0fd7-041e-4f18-a0d4-750395ae2a94,2024-07-05T10:05:52.000Z,2024-07-27T10:29:41.000Z,Srinivasan Kasinathan,05/07/2024 Gaur Sighting,10.289791,76.969554,4,1138115,715700,43P,2024-07-05,05/07/2024,15:21,Gaur,1,Sighting,Tea Plantation,NA,NA
e7a14e04-a62c-4274-b576-5f8d5a1351a1,2024-07-05T08:46:31.000Z,2024-07-27T10:29:39.000Z,Srinivasan Kasinathan,05/07/2024 Malabar Giant Squirrel Sighting,10.338778,76.966133,5,1143532,715292,43P,2024-07-05,05/07/2024,14:15,Malabar Giant Squirrel,1,Sighting,Rainforest fragment,NA,NA
2eee9696-45e7-48e2-a725-edd1087589c2,2024-07-05T04:46:10.000Z,2024-07-27T10:29:36.000Z,Srinivasan Kasinathan,05/07/2024 Barking Deer Sighting,10.355473,76.972519,4,1145383,715980,43P,2024-07-05,05/07/2024,10:15,Barking Deer,1,Sighting,Tea Plantation,NA,NA
e96de39e-f98b-47a3-b67f-db2c89a1f7fa,2024-07-04T11:27:26.000Z,2024-07-05T01:00:20.000Z,Srinivasan Kasinathan,04/07/2024 Gaur Sighting,10.352877,76.972046,4,1145096,715930,43P,2024-07-04,04/07/2024,16:56,Gaur,4,Sighting,Tea Plantation,NA,NA
