year,month,rainfall,maxTemp,minTemp,absminTemp,temperature,maxRH,minRH,humidity,maxwind,minwind,windspeed,maxgust,mingust,gustspeed,maxdew,mindew,dewpoint,maxRad,minRad,radiance,daylight
2018,8,962.4,22.55283870967742,17.44109677419355,15.796,18.977540658602152,100,91.24516129032259,98.19055779569892,0.3387096774193548,0,0.01310483870967742,4.0435483870967746,0.08064516129032258,1.2936626344086022,21.429032258064517,17.45806451612903,18.68622311827957,641.925806451613,1.2,99.73326612903226,11.983870967741936
2018,9,113.8,28.520433333333333,16.5379,14.481,20.850520833333334,100,67.50666666666666,90.02444444444444,0.05,0,5.208333333333333e-4,2.803,0,0.6397743055555556,22.873333333333335,16.01,18.95795138888889,1143.1166666666668,1.2,217.9934027777778,12.033333333333333
2018,10,242,27.55109677419355,17.088516129032257,14.984,20.67109811827957,98.54838709677419,71.13548387096775,89.50430107526881,0.06451612903225806,0,0.006216397849462365,3.1993548387096773,0.016129032258064516,0.7738104838709677,23.12258064516129,15.64516129032258,18.677419354838708,905.8774193548387,1.2,169.48881048387096,11.64516129032258
2018,11,150.4,26.579766666666668,16.8526,14.529,20.29536388888889,98.49,71.76333333333334,88.4042361111111,0.13333333333333333,0,0.004166666666666667,3.8423333333333334,0,1.07728125,22.076666666666668,15.566666666666666,18.150347222222223,842.7,1.2,173.7763888888889,11.491666666666667
2018,12,0,26.863806451612902,16.06522580645161,13.93,19.99808198924731,96.87741935483871,64.6741935483871,83.41048387096774,0.3229032258064516,0,0.027893145161290323,4.1248387096774195,0.016129032258064516,1.3877016129032258,20.732258064516127,13.8,16.901948924731183,895.6354838709677,1.2,193.7226814516129,11.5
2019,1,0,26.78448387096774,14.34032258064516,11.273,19.236322244623654,86.73870967741935,48.935483870967744,68.90194892473119,0.8283870967741935,0,0.16949260752688172,5.3748387096774195,0.21064516129032257,2.2186323924731184,17.548387096774192,8.274193548387096,12.973387096774193,1019.9903225806452,1.2,248.37237903225807,11.612903225806452
2019,2,0,29.93764285714286,16.442107142857143,13.906,21.82939136904762,90.71428571428571,49.88928571428571,72.47767857142857,0.8989285714285714,0,0.18918154761904762,5.195714285714286,0.16142857142857142,1.997797619047619,19.914285714285715,12.232142857142858,15.952752976190476,1138.7892857142858,1.2,275.07555803571427,11.875
2019,3,14.6,31.777870967741936,17.036290322580644,15.175,23.10445934139785,94.9258064516129,42.061290322580646,74.67610887096774,0.9261290322580645,0,0.1799831989247312,4.902903225806452,0,1.5021505376344086,21.529032258064515,13.12258064516129,17.532896505376343,1216.1193548387098,1.2,306.27896505376344,12.120967741935484
2019,4,108.01,31.5122,18.382166666666667,16.749,23.39262534722222,99.67666666666666,53.63333333333333,84.12288194444444,0.67,0,0.06304861111111111,4.3276666666666666,0,1.03725,23.303333333333335,16.89666666666667,20.078784722222224,1302.45,1.2,278.8232638888889,12.308333333333334
2019,5,59.4,29.721612903225807,18.52274193548387,16.272,22.90301377688172,99.92258064516129,70.69354838709677,90.51784274193548,0.2432258064516129,0,0.008081317204301075,4.091612903225807,0,0.8453091397849462,24.874193548387098,17.970967741935485,21.142137096774192,1305.958064516129,1.2,265.91942204301074,12.53225806451613
