Stratum,Replicate,SurveyID,Point,Time,BirdMamm,Habitat,Species,Number,Distance,HSF,Remarks
B_Org Tea,25,OT2,10,07:51,Bird,OC,Red-whiskered Bulbul,2,15,S,
B_Org Tea,25,OT2,10,07:51,Bird,OC,Spotted Dove,1,20,S,
B_Org Tea,25,OT2,10,07:51,Bird,OC,Blyth's Reed-Warbler,1,10,H,
B_Org Tea,25,OT2,10,07:51,Bird,OC,Blyth's Reed-Warbler,1,5,H,
B_Org Tea,25,OT2,10,07:51,Bird,OC,Spotted Dove,1,10,S,
B_Org Tea,25,OT2,10,07:51,Bird,OC,Brown Shrike,1,20,H,
B_Org Tea,25,OT2,10,07:51,Bird,OC,Spotted Dove,1,20,H,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Jungle Myna,3,30,S,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Red-whiskered Bulbul,3,20,H,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Spotted Dove,1,30,H,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Blyth's Reed-Warbler,1,5,S,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Blyth's Reed-Warbler,1,10,H,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Blyth's Reed-Warbler,1,10,H,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Brown Shrike,1,30,H,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Jungle Myna,1,15,H,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Red-whiskered Bulbul,1,15,S,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Blyth's Reed-Warbler,1,10,H,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Oriental Magpie-Robin,1,20,S,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Jungle Myna,1,20,S,
B_Org Tea,26,OT2,11,07:58,Bird,RF,White-cheeked Barbet,1,15,H,
B_Org Tea,26,OT2,11,07:58,Bird,RF,Greenish Warbler,1,5,S,
B_Org Tea,26,OT2,11,07:58,Bird,OC,Spotted Dove,2,20,S,Exiting plot
B_Org Tea,26,OT2,11,07:58,Bird,OC,Blyth's Reed-Warbler,1,10,H,Exiting plot
B_Org Tea,27,OT2,12,08:05,Bird,OC,Blyth's Reed-Warbler,1,5,H,Reached settlement. Entering plot
B_Org Tea,27,OT2,12,08:05,Bird,OC,Black-rumped Flameback,1,20,H,Entering plot
B_Org Tea,27,OT2,12,08:05,Bird,OC,Blyth's Reed-Warbler,1,10,H,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Common Tailorbird,2,10,H,Alarm calls
B_Org Tea,27,OT2,12,08:05,Bird,OC,Long-tailed Shrike,1,20,H,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Oriental Magpie-Robin,1,15,H,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Spotted Dove,1,20,S,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Spotted Dove,1,15,H,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Jungle Myna,5,30,S,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Red-whiskered Bulbul,2,20,H,Alarm calls
B_Org Tea,27,OT2,12,08:05,Bird,RF,White-cheeked Barbet,2,20,H,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Blyth's Reed-Warbler,1,15,H,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Blyth's Reed-Warbler,1,20,H,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Jungle Myna,2,15,S,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Red-whiskered Bulbul,1,15,S,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Blyth's Reed-Warbler,1,5,H,
B_Org Tea,27,OT2,12,08:05,Bird,OC,Spotted Dove,2,0,S,Exiting plot
B_Org Tea,28,OT2,13,08:12,Bird,OC,Spotted Dove,2,5,S,Entering plot
B_Org Tea,28,OT2,13,08:12,Bird,OC,Long-tailed Shrike,1,10,S,
B_Org Tea,28,OT2,13,08:12,Mammal,NA,JUNGLE STRIPED SQUIRREL,2,5,S,
B_Org Tea,28,OT2,13,08:12,Bird,OC,Jungle Myna,1,5,S,Entering plot
B_Org Tea,28,OT2,13,08:12,Bird,OC,Jungle Myna,2,10,S,
B_Org Tea,28,OT2,13,08:12,Bird,OC,Jungle Myna,1,15,S,
B_Org Tea,28,OT2,13,08:12,Bird,OC,Red-whiskered Bulbul,2,30,S,
B_Org Tea,28,OT2,13,08:12,Bird,OC,Red-whiskered Bulbul,2,10,S,
B_Org Tea,28,OT2,13,08:12,Bird,OC,Jungle Myna,1,5,S,Carrying nesting material
B_Org Tea,28,OT2,13,08:12,Bird,OC,Jungle Myna,2,10,S,
B_Org Tea,28,OT2,13,08:12,Bird,OC,Red-whiskered Bulbul,3,15,S,
B_Org Tea,28,OT2,13,08:12,Bird,RF,Gray Wagtail,1,10,S,
B_Org Tea,28,OT2,13,08:12,Bird,OC,House Sparrow,1,10,S,Male
B_Org Tea,28,OT2,13,08:12,Bird,OC,Oriental Magpie-Robin,1,20,S,
B_Org Tea,28,OT2,13,08:12,Bird,OC,Jungle Myna,2,30,S,Exiting plot
B_Org Tea,29,OT2,14,08:20,Bird,OC,Long-tailed Shrike,1,10,H,Entering plot
B_Org Tea,29,OT2,14,08:20,Bird,OC,Blyth's Reed-Warbler,1,5,H,Entering plot
B_Org Tea,29,OT2,14,08:20,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,10,S,
B_Org Tea,29,OT2,14,08:20,Bird,OC,Oriental Magpie-Robin,1,20,S,
B_Org Tea,29,OT2,14,08:20,Bird,OC,Jungle Myna,2,10,S,
B_Org Tea,29,OT2,14,08:20,Bird,OC,Purple Sunbird,3,5,S,"1 adult male, 1 eclipse male, 1 female"
B_Org Tea,29,OT2,14,08:20,Bird,OC,Indian Peafowl,1,30,S,Male
B_Org Tea,29,OT2,14,08:20,Bird,OC,Red-whiskered Bulbul,2,20,S,
B_Org Tea,29,OT2,14,08:20,Bird,OC,Red-whiskered Bulbul,3,15,S,
B_Org Tea,29,OT2,14,08:20,Bird,RF,Greenish Warbler,1,15,S,
B_Org Tea,29,OT2,14,08:20,Bird,RF,White-cheeked Barbet,1,20,H,
B_Org Tea,29,OT2,14,08:20,Bird,OC,Black-rumped Flameback,1,30,S,
B_Org Tea,29,OT2,14,08:20,Bird,OC,Spotted Dove,1,15,S,
B_Org Tea,29,OT2,14,08:20,Bird,OC,Spotted Dove,1,20,H,
B_Org Tea,29,OT2,14,08:20,Bird,OC,Spotted Dove,1,30,H,
B_Org Tea,29,OT2,14,08:20,Bird,OC,House Sparrow,2,15,H,
B_Org Tea,29,OT2,14,08:20,Bird,OC,Large-billed Crow,1,15,S,
B_Org Tea,30,OT2,15,08:29,Bird,RF,Malabar Whistling-Thrush,1,20,H,Entering plot
B_Org Tea,30,OT2,15,08:29,Bird,OC,Jungle Myna,2,30,S,Entering plot
B_Org Tea,30,OT2,15,08:29,Bird,OC,Streak-throated Woodpecker,1,30,H,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Long-tailed Shrike,2,30,S,Entering plot
B_Org Tea,30,OT2,15,08:29,Bird,OC,Jungle Myna,4,15,S,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Jungle Myna,2,20,S,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Blyth's Reed-Warbler,1,15,H,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Blyth's Reed-Warbler,1,10,H,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Blyth's Reed-Warbler,1,5,H,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Blyth's Reed-Warbler,1,5,H,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Red-whiskered Bulbul,2,20,S,
B_Org Tea,30,OT2,15,08:29,Mammal,NA,JUNGLE STRIPED SQUIRREL,3,10,S,
B_Org Tea,30,OT2,15,08:29,Bird,RF,Indian Scimitar-Babbler,2,30,H,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Jungle Myna,2,20,S,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Large-billed Crow,1,20,H,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Spotted Dove,2,15,S,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Red-whiskered Bulbul,4,10,S,
B_Org Tea,30,OT2,15,08:29,Bird,OC,Jungle Myna,2,15,H,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,16,CT2,1,06:57,Bird,RF,Gray Wagtail,1,20,H,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Oriental Magpie-Robin,1,20,H,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Oriental Magpie-Robin,1,30,H,
A_Con Tea,16,CT2,1,06:57,Bird,RF,Greenish Warbler,1,10,H,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Long-tailed Shrike,1,5,S,
A_Con Tea,16,CT2,1,06:57,Bird,RF,Malabar Whistling-Thrush,1,50,H,
A_Con Tea,16,CT2,1,06:57,Bird,RF,Gray Junglefowl,1,50,H,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Spotted Dove,2,50,H,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Indian Pond-Heron,1,30,S,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Red-whiskered Bulbul,1,15,S,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Red-whiskered Bulbul,2,30,S,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Red-whiskered Bulbul,2,30,H,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Indian Pond-Heron,1,30,H,
A_Con Tea,16,CT2,1,06:57,Bird,OC,Blyth's Reed-Warbler,1,10,H,Exiting plot
A_Con Tea,16,CT2,1,06:57,Bird,OC,Large-billed Crow,1,30,H,Exiting plot
A_Con Tea,17,CT2,2,07:07,Mammal,NA,GAUR,7,30,S,
A_Con Tea,17,CT2,2,07:07,Bird,OC,Long-tailed Shrike,1,20,S,
A_Con Tea,17,CT2,2,07:07,Bird,OC,Oriental Magpie-Robin,2,30,S,
A_Con Tea,17,CT2,2,07:07,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,17,CT2,2,07:07,Bird,OC,Oriental Magpie-Robin,2,15,S,Different pair
A_Con Tea,17,CT2,2,07:07,Bird,OC,Spotted Dove,1,10,S,
A_Con Tea,17,CT2,2,07:07,Bird,OC,Red-whiskered Bulbul,2,15,H,
A_Con Tea,17,CT2,2,07:07,Bird,OC,Red-whiskered Bulbul,1,20,H,
A_Con Tea,17,CT2,2,07:07,Bird,RF,Indian Scimitar-Babbler,2,30,H,
A_Con Tea,17,CT2,2,07:07,Bird,RF,White-cheeked Barbet,1,50,H,
A_Con Tea,17,CT2,2,07:07,Bird,OC,Large-billed Crow,1,30,S,
A_Con Tea,18,CT2,3,07:13,Bird,OC,Oriental Magpie-Robin,1,10,S,At the junction
A_Con Tea,18,CT2,3,07:13,Bird,OC,Oriental Magpie-Robin,1,15,S,
A_Con Tea,18,CT2,3,07:13,Bird,OC,Red-whiskered Bulbul,2,15,S,
A_Con Tea,18,CT2,3,07:13,Bird,OC,Large-billed Crow,1,50,S,
A_Con Tea,18,CT2,3,07:13,Bird,OC,Jungle Myna,1,20,S,
A_Con Tea,18,CT2,3,07:13,Bird,RF,Greenish Warbler,1,20,S,
A_Con Tea,18,CT2,3,07:13,Bird,OC,Common Tailorbird,1,15,H,
A_Con Tea,18,CT2,3,07:13,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,20,H,
A_Con Tea,18,CT2,3,07:13,Bird,OC,Red-whiskered Bulbul,2,20,S,Exiting plot
A_Con Tea,18,CT2,3,07:13,Bird,RF,Malabar Whistling-Thrush,1,15,H,Exiting plot
A_Con Tea,19,CT2,4,07:20,Bird,OC,Common Tailorbird,1,20,H,Partly cloudy
A_Con Tea,19,CT2,4,07:20,Bird,OC,Spotted Dove,1,10,S,
A_Con Tea,19,CT2,4,07:20,Mammal,NA,BLACK-NAPED HARE,1,10,S,Entering plot
A_Con Tea,19,CT2,4,07:20,Bird,RF,Indian Pitta,1,50,H,
A_Con Tea,19,CT2,4,07:20,Bird,RF,Indian Pitta,1,50,H,
A_Con Tea,19,CT2,4,07:20,Bird,RF,Indian Pitta,1,30,H,
A_Con Tea,19,CT2,4,07:20,Bird,OC,Red-whiskered Bulbul,1,20,S,"Nest with 2 chicks. Feathered, no more than 7 cm long"
A_Con Tea,19,CT2,4,07:20,Bird,OC,Red-whiskered Bulbul,2,30,S,
A_Con Tea,19,CT2,4,07:20,Bird,OC,Spotted Dove,1,20,H,
A_Con Tea,19,CT2,4,07:20,Bird,RF,Malabar Whistling-Thrush,1,20,S,
A_Con Tea,19,CT2,4,07:20,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,19,CT2,4,07:20,Bird,RF,Greenish Warbler,1,10,H,
A_Con Tea,19,CT2,4,07:20,Bird,OC,Spotted Dove,1,20,S,Exiting plot
A_Con Tea,19,CT2,4,07:20,Bird,OC,Jungle Myna,4,20,S,Exiting plot
A_Con Tea,19,CT2,4,07:20,Bird,OC,Large-billed Crow,1,30,S,Exiting plot
A_Con Tea,19,CT2,4,07:20,Bird,OC,Oriental Magpie-Robin,2,30,S,Exiting plot
A_Con Tea,20,CT2,5,07:29,Bird,OC,Jungle Myna,3,10,S,
A_Con Tea,20,CT2,5,07:29,Bird,OC,Jungle Myna,2,15,S,
A_Con Tea,20,CT2,5,07:29,Bird,OC,Jungle Myna,1,10,H,
A_Con Tea,20,CT2,5,07:29,Bird,OC,Red-whiskered Bulbul,3,5,S,
A_Con Tea,20,CT2,5,07:29,Bird,RF,Indian Scimitar-Babbler,2,30,H,
A_Con Tea,20,CT2,5,07:29,Bird,OC,Red-whiskered Bulbul,1,10,H,
A_Con Tea,20,CT2,5,07:29,Bird,RF,Gray Wagtail,1,15,H,
A_Con Tea,20,CT2,5,07:29,Bird,RF,Greenish Warbler,1,15,H,
A_Con Tea,20,CT2,5,07:29,Bird,OC,Oriental Magpie-Robin,1,30,H,
A_Con Tea,20,CT2,5,07:29,Bird,OC,Spotted Dove,1,15,H,
A_Con Tea,20,CT2,5,07:29,Bird,OC,Spotted Dove,1,20,H,
A_Con Tea,20,CT2,5,07:29,Bird,RF,White-cheeked Barbet,1,30,H,
A_Con Tea,20,CT2,5,07:29,Bird,OC,Spotted Dove,1,15,H,
A_Con Tea,20,CT2,5,07:29,Bird,OC,Plum-headed Parakeet,1,20,H,Exiting plot
A_Con Tea,20,CT2,5,07:29,Bird,OC,Indian Pond-Heron,1,50,S,Exiting plot
A_Con Tea,21,CT2,6,07:36,Bird,OC,Spotted Dove,1,0,S,Entering plot
A_Con Tea,21,CT2,6,07:36,Mammal,NA,JUNGLE STRIPED SQUIRREL,1,5,S,Entering plot
A_Con Tea,21,CT2,6,07:36,Bird,RF,Malabar Whistling-Thrush,1,0,S,Entering plot
A_Con Tea,21,CT2,6,07:36,Bird,OC,Oriental Magpie-Robin,1,20,H,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Oriental Magpie-Robin,1,30,H,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Red-whiskered Bulbul,2,20,H,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Red-whiskered Bulbul,2,20,S,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Jungle Myna,3,30,S,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Jungle Myna,2,30,S,
A_Con Tea,21,CT2,6,07:36,Bird,RF,Gray Wagtail,1,15,S,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Dusky Crag-Martin,2,15,F,"Flying over canopy, out of plot"
A_Con Tea,21,CT2,6,07:36,Bird,OC,Spotted Dove,1,10,S,
A_Con Tea,21,CT2,6,07:36,Bird,RF,Greenish Warbler,1,15,H,
A_Con Tea,21,CT2,6,07:36,Bird,RF,Greenish Warbler,1,20,H,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,21,CT2,6,07:36,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,22,CT2,7,07:43,Bird,OC,Red-whiskered Bulbul,2,30,H,
A_Con Tea,22,CT2,7,07:43,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,22,CT2,7,07:43,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,22,CT2,7,07:43,Bird,OC,Red-whiskered Bulbul,2,20,H,
A_Con Tea,22,CT2,7,07:43,Bird,RF,Gray Wagtail,1,20,H,
A_Con Tea,22,CT2,7,07:43,Bird,OC,Blyth's Reed-Warbler,1,15,H,
A_Con Tea,22,CT2,7,07:43,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,22,CT2,7,07:43,Bird,OC,Large-billed Crow,3,50,H,Exiting plot
A_Con Tea,23,CT2,8,07:51,Bird,RF,Gray Wagtail,1,10,S,Entering plot
A_Con Tea,23,CT2,8,07:51,Bird,OC,Blyth's Reed-Warbler,1,15,H,Entering plot
A_Con Tea,23,CT2,8,07:51,Bird,OC,Red-whiskered Bulbul,2,20,H,Entering plot
A_Con Tea,23,CT2,8,07:51,Bird,OC,Red-whiskered Bulbul,2,30,H,Alarm calls
A_Con Tea,23,CT2,8,07:51,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,23,CT2,8,07:51,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,23,CT2,8,07:51,Bird,OC,Jungle Myna,1,30,H,
A_Con Tea,23,CT2,8,07:51,Bird,OC,Oriental Magpie-Robin,1,20,H,
A_Con Tea,23,CT2,8,07:51,Bird,OC,Greater Coucal,2,50,H,
A_Con Tea,23,CT2,8,07:51,Bird,RF,Indian Scimitar-Babbler,2,50,H,
A_Con Tea,23,CT2,8,07:51,Bird,OC,Spotted Dove,1,30,H,
A_Con Tea,23,CT2,8,07:51,Bird,OC,Spotted Dove,2,30,H,
A_Con Tea,23,CT2,8,07:51,Bird,OC,Long-tailed Shrike,1,30,H,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Large-billed Crow,1,30,F,"Flying over canopy, out of plot"
A_Con Tea,24,CT2,9,07:57,Bird,OC,Red-whiskered Bulbul,2,20,H,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Red-whiskered Bulbul,1,5,H,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Red-whiskered Bulbul,1,30,S,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Blyth's Reed-Warbler,1,15,H,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Spotted Dove,2,30,H,
A_Con Tea,24,CT2,9,07:57,Bird,RF,Gray Wagtail,1,15,S,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Brown Shrike,1,20,S,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Red-whiskered Bulbul,1,20,H,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Blyth's Reed-Warbler,1,20,H,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,24,CT2,9,07:57,Bird,OC,Oriental Magpie-Robin,2,30,S,Exiting plot
A_Con Tea,25,CT2,10,08:05,Bird,OC,Red-whiskered Bulbul,2,10,S,Entering plot
A_Con Tea,25,CT2,10,08:05,Bird,OC,Blyth's Reed-Warbler,1,10,S,Entering plot
A_Con Tea,25,CT2,10,08:05,Bird,OC,Oriental Magpie-Robin,1,10,S,
A_Con Tea,25,CT2,10,08:05,Bird,OC,Red-whiskered Bulbul,2,20,H,
A_Con Tea,25,CT2,10,08:05,Bird,OC,Red-whiskered Bulbul,2,20,H,
A_Con Tea,25,CT2,10,08:05,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,25,CT2,10,08:05,Bird,RF,Greenish Warbler,1,20,H,
A_Con Tea,25,CT2,10,08:05,Bird,OC,Chestnut-headed Bee-eater,1,30,S,
A_Con Tea,25,CT2,10,08:05,Bird,OC,Spotted Dove,1,30,S,
A_Con Tea,25,CT2,10,08:05,Bird,RF,Indian Scimitar-Babbler,2,20,H,
A_Con Tea,25,CT2,10,08:05,Bird,RF,Indian Scimitar-Babbler,1,30,H,
A_Con Tea,25,CT2,10,08:05,Bird,OC,Spotted Dove,1,20,H,Exiting plot
A_Con Tea,25,CT2,10,08:05,Bird,OC,Chestnut-headed Bee-eater,1,30,S,Exiting plot
A_Con Tea,25,CT2,10,08:05,Bird,OC,Common Tailorbird,1,20,H,Exiting plot
A_Con Tea,26,CT2,11,08:12,Bird,RF,Southern Hill Myna,2,50,H,Entering plot
A_Con Tea,26,CT2,11,08:12,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,26,CT2,11,08:12,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,26,CT2,11,08:12,Bird,OC,Large-billed Crow,2,30,S,
A_Con Tea,26,CT2,11,08:12,Bird,OC,Chestnut-headed Bee-eater,1,15,H,
A_Con Tea,26,CT2,11,08:12,Bird,OC,Chestnut-headed Bee-eater,2,30,H,
A_Con Tea,26,CT2,11,08:12,Bird,OC,Streak-throated Woodpecker,1,30,H,
A_Con Tea,26,CT2,11,08:12,Bird,OC,Jungle Myna,4,30,H,
A_Con Tea,26,CT2,11,08:12,Bird,OC,Chestnut-headed Bee-eater,2,30,H,
A_Con Tea,26,CT2,11,08:12,Bird,OC,Red-whiskered Bulbul,2,20,H,
A_Con Tea,26,CT2,11,08:12,Bird,RF,Greenish Warbler,1,30,H,
A_Con Tea,27,CT2,12,08:14,Bird,OC,Blyth's Reed-Warbler,1,10,H,"Partly cloudy, sunny"
A_Con Tea,27,CT2,12,08:14,Bird,RF,Greenish Warbler,1,10,S,Entering plot
A_Con Tea,27,CT2,12,08:14,Bird,OC,Blyth's Reed-Warbler,1,15,H,
A_Con Tea,27,CT2,12,08:14,Bird,OC,Red-whiskered Bulbul,1,20,H,
A_Con Tea,27,CT2,12,08:14,Bird,OC,Red-whiskered Bulbul,2,30,H,
A_Con Tea,27,CT2,12,08:14,Bird,OC,Jungle Myna,3,30,H,
A_Con Tea,27,CT2,12,08:14,Bird,OC,Large-billed Crow,1,30,H,
A_Con Tea,27,CT2,12,08:14,Bird,OC,Common Tailorbird,2,30,H,
A_Con Tea,27,CT2,12,08:14,Bird,OC,Blyth's Reed-Warbler,1,10,H,Exiting plot
A_Con Tea,28,CT2,13,08:28,Bird,RF,Rufous Babbler,2,30,H,
A_Con Tea,28,CT2,13,08:28,Bird,OC,Jungle Myna,2,20,H,
A_Con Tea,28,CT2,13,08:28,Bird,RF,Indian Scimitar-Babbler,2,30,H,
A_Con Tea,28,CT2,13,08:28,Bird,OC,Large-billed Crow,1,15,S,
A_Con Tea,28,CT2,13,08:28,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,28,CT2,13,08:28,Bird,OC,Blyth's Reed-Warbler,1,15,H,
A_Con Tea,28,CT2,13,08:28,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,28,CT2,13,08:28,Bird,OC,Streak-throated Woodpecker,1,30,H,
A_Con Tea,28,CT2,13,08:28,Bird,RF,Greenish Warbler,1,30,H,
A_Con Tea,28,CT2,13,08:28,Bird,RF,Greenish Warbler,1,15,H,
A_Con Tea,28,CT2,13,08:28,Bird,RF,Gray Junglefowl,1,50,H,
A_Con Tea,29,CT2,14,08:35,Bird,OC,Large-billed Crow,2,30,S,Entering plot
A_Con Tea,29,CT2,14,08:35,Bird,OC,Blyth's Reed-Warbler,1,10,H,Entering plot
A_Con Tea,29,CT2,14,08:35,Bird,OC,Red-whiskered Bulbul,2,15,H,Entering plot
A_Con Tea,29,CT2,14,08:35,Bird,OC,Black-rumped Flameback,1,30,H,
A_Con Tea,29,CT2,14,08:35,Bird,OC,Red-whiskered Bulbul,1,20,S,
A_Con Tea,29,CT2,14,08:35,Bird,OC,Large-billed Crow,1,50,H,
A_Con Tea,29,CT2,14,08:35,Bird,OC,Blyth's Reed-Warbler,1,10,H,
A_Con Tea,29,CT2,14,08:35,Bird,OC,Large-billed Crow,2,30,F,"Flying over canopy, out of plot"
A_Con Tea,29,CT2,14,08:35,Bird,OC,Blyth's Reed-Warbler,1,15,H,Exiting plot
A_Con Tea,29,CT2,14,08:35,Bird,OC,Blyth's Reed-Warbler,1,20,H,Exiting plot
A_Con Tea,30,CT2,15,08:42,Bird,OC,Oriental Magpie-Robin,1,15,H,Entering plot. Near shed used by roosting Martins. Weather: partly cloudy
A_Con Tea,30,CT2,15,08:42,Bird,OC,Dusky Crag-Martin,2,30,S,
A_Con Tea,30,CT2,15,08:42,Bird,OC,Blyth's Reed-Warbler,1,5,H,
A_Con Tea,30,CT2,15,08:42,Bird,OC,Blyth's Reed-Warbler,1,10,H,
D_Fragment,16,FR2,1,06:42,Bird,RF,Malabar Gray Hornbill,1,20,H,
D_Fragment,16,FR2,1,06:42,Bird,RF,Malabar Gray Hornbill,1,50,H,
D_Fragment,16,FR2,1,06:42,Bird,RF,White-cheeked Barbet,1,30,H,
D_Fragment,16,FR2,1,06:42,Bird,OC,Large-billed Crow,5,30,S,
D_Fragment,16,FR2,1,06:42,Bird,RF,Greater Racket-tailed Drongo,1,30,H,
D_Fragment,16,FR2,1,06:42,Bird,RF,Puff-throated Babbler,2,20,H,
D_Fragment,16,FR2,1,06:42,Bird,RF,Malabar Parakeet,2,15,H,
D_Fragment,16,FR2,1,06:42,Bird,RF,White-cheeked Barbet,1,15,H,
D_Fragment,16,FR2,1,06:42,Bird,RF,Greater Racket-tailed Drongo,1,20,H,
D_Fragment,16,FR2,1,06:42,Bird,RF,Gray Junglefowl,1,30,H,Entering plot
D_Fragment,16,FR2,1,06:42,Bird,OC,Gray-bellied Cuckoo,1,50,H,Entering plot
D_Fragment,16,FR2,1,06:42,Bird,RF,Nilgiri Flowerpecker,1,15,F,"Exiting plot. Flying over canopy, out of plot"
D_Fragment,16,FR2,1,06:42,Bird,RF,Yellow-browed Bulbul,3,10,H,Exiting plot
D_Fragment,16,FR2,1,06:42,Bird,RF,Legge's Hawk-Eagle,1,5,S,Exiting plot. Barring both horizontal and vertical until feet. Rudimentary photograph taken
D_Fragment,16,FR2,1,06:42,Bird,RF,Red Spurfowl,1,20,H,Exiting plot
D_Fragment,17,FR2,2,06:59,Bird,RF,Indian Scimitar-Babbler,1,30,H,
D_Fragment,17,FR2,2,06:59,Bird,RF,Little Spiderhunter,1,10,H,
D_Fragment,17,FR2,2,06:59,Bird,RF,Crimson-backed Sunbird,1,20,H,Singing
D_Fragment,17,FR2,2,06:59,Bird,RF,Orange-headed Thrush,1,20,H,Singing
D_Fragment,17,FR2,2,06:59,Bird,RF,Orange-headed Thrush,1,5,S,Singing
D_Fragment,17,FR2,2,06:59,Bird,RF,Orange-headed Thrush,1,30,H,Singing
D_Fragment,17,FR2,2,06:59,Bird,RF,White-cheeked Barbet,1,20,H,
D_Fragment,17,FR2,2,06:59,Bird,RF,Vernal Hanging-Parrot,1,10,S,
D_Fragment,17,FR2,2,06:59,Bird,RF,Vernal Hanging-Parrot,1,15,H,
D_Fragment,17,FR2,2,06:59,Bird,OC,Plum-headed Parakeet,1,10,H,
D_Fragment,17,FR2,2,06:59,Bird,RF,Southern Hill Myna,2,20,H,
D_Fragment,17,FR2,2,06:59,Bird,RF,Greenish Warbler,1,15,H,
